,wid,links,county,city,state,population,watertype
37926,AK2120012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2120012&state=AK&source=Surface%20water&population=225&sys_num=0,KETCHIKAN GATEWAY BOROUGH,KETCHIKAN,AK,225,Surface water
33269,NY5201345,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5201345&state=NY&source=Ground%20water&population=200&sys_num=0,SULLIVAN,LIBERTY (T),NY,200,Ground water
13111,IA9260301,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA9260301&state=IA&source=Ground%20water&population=45&sys_num=0,WASHINGTON,RIVERSIDE,IA,45,Ground water
7184,CO0162833,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0162833&state=CO&source=Ground%20water&population=350&sys_num=0,WELD,NOT REPORTED,CO,350,Ground water
28726,NC0155115,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0155115&state=NC&source=Ground%20water&population=76&sys_num=0,LINCOLN,LINCOLNTON,NC,76,Ground water
39046,CA3310802,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3310802&state=CA&source=Ground%20water&population=6151&sys_num=0,RIVERSIDE,NOT REPORTED,CA,6151,Ground water
207,WA5301429,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5301429&state=WA&source=Ground%20water&population=183&sys_num=0,ISLAND,NOT REPORTED,WA,183,Ground water
4338,UTAH06018,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH06018&state=UT&source=Surface%20water%20purchased&population=68900&sys_num=0,DAVIS,NOT REPORTED,UT,68900,Surface water purchased
38305,PR0005416,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0005416&state=PR&source=Surface%20water&population=3870&sys_num=0,SAN LORENZO MUNICIPIO,JAGUAL<br>SAN LORENZO</br>,PR,3870,Surface water
12898,IA8300184,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA8300184&state=IA&source=Ground%20water&population=4065&sys_num=0,POTTAWATTAMIE<br>SHELBY</br>,AVOCA,IA,4065,Ground water
18269,IL1034600,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1034600&state=IL&source=Ground%20water&population=327&sys_num=0,LEE,LEE,IL,327,Ground water
16424,WI7370540,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI7370540&state=WI&source=Ground%20water&population=96&sys_num=0,MARATHON,MARSHFIELD,WI,96,Ground water
40623,TX2040038,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX2040038&state=TX&source=Ground%20water&population=545&sys_num=0,SAN JACINTO,NOT REPORTED,TX,545,Ground water
27089,SC1450005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC1450005&state=SC&source=Ground%20water&population=72&sys_num=0,CLARENDON,SUMMERTON,SC,72,Ground water
22993,MS0060020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0060020&state=MS&source=Ground%20water&population=500&sys_num=0,BOLIVAR,NOT REPORTED,MS,500,Ground water
9859,KS2001910,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2001910&state=KS&source=Surface%20water&population=1&sys_num=0,CHAUTAUQUA,SEDAN,KS,1,Surface water
17520,IL2015345,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL2015345&state=IL&source=Ground%20water&population=160&sys_num=0,WINNEBAGO,ROCKFORD,IL,160,Ground water
11141,MN1570005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1570005&state=MN&source=Ground%20water&population=50&sys_num=0,PENNINGTON,NOT REPORTED,MN,50,Ground water
17586,IL1990050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1990050&state=IL&source=Surface%20water%20purchased&population=343&sys_num=0,WILLIAMSON,BUSH,IL,343,Surface water purchased
21782,TN0000105,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000105&state=TN&source=Surface%20water%20purchased&population=9030&sys_num=0,MARSHALL,NOT REPORTED,TN,9030,Surface water purchased
15188,AR0000491,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000491&state=AR&source=Surface%20water%20purchased&population=1949&sys_num=0,SALINE,NOT REPORTED,AR,1949,Surface water purchased
10536,OK3003804,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3003804&state=OK&source=Ground%20water%20purchased&population=79&sys_num=0,KIOWA,NOT REPORTED,OK,79,Ground water purchased
37392,MI0006545,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0006545&state=MI&source=Surface%20water%20purchased&population=63131&sys_num=0,WAYNE,TAYLOR,MI,63131,Surface water purchased
6893,CO0123552,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0123552&state=CO&source=Ground%20water&population=160&sys_num=0,GARFIELD,NOT REPORTED,CO,160,Ground water
19067,IL1670210,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1670210&state=IL&source=Surface%20water%20purchased&population=198&sys_num=0,SANGAMON,SPRINGFIELD,IL,198,Surface water purchased
31556,PA7500014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA7500014&state=PA&source=Ground%20water&population=934&sys_num=0,PERRY,NOT REPORTED,PA,934,Ground water
31215,PA7670113,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA7670113&state=PA&source=Ground%20water&population=705&sys_num=0,YORK,NOT REPORTED,PA,705,Ground water
929,WA5342175,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5342175&state=WA&source=Ground%20water&population=112&sys_num=0,BENTON,NOT REPORTED,WA,112,Ground water
26808,SC3250105,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC3250105&state=SC&source=Ground%20water&population=85&sys_num=0,LEXINGTON,GASTON,SC,85,Ground water
34587,NY3730045,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3730045&state=NY&source=Ground%20water&population=250&sys_num=0,OSWEGO,HANNIBAL (T),NY,250,Ground water
40050,CA2800613,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA2800613&state=CA&source=Ground%20water&population=100&sys_num=0,NAPA,NOT REPORTED,CA,100,Ground water
46126,NH2462050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH2462050&state=NH&source=Ground%20water&population=130&sys_num=0,MERRIMACK,WEBSTER,NH,130,Ground water
10946,OK1021313,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK1021313&state=OK&source=Surface%20water&population=7080&sys_num=0,OSAGE,NOT REPORTED,OK,7080,Surface water
7491,NM3551026,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3551026&state=NM&source=Ground%20water&population=48&sys_num=0,SANTA FE,SANTA FE,NM,48,Ground water
31011,PA2400050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA2400050&state=PA&source=Ground%20water&population=280&sys_num=0,LUZERNE,NOT REPORTED,PA,280,Ground water
29551,VA1105460,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA1105460&state=VA&source=Surface%20water%20purchased&population=662&sys_num=0,LEE,NOT REPORTED,VA,662,Surface water purchased
15929,LA1111012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1111012&state=LA&source=Ground%20water&population=1950&sys_num=0,UNION PARISH,NOT REPORTED,LA,1950,Ground water
31295,PA4140133,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA4140133&state=PA&source=Ground%20water&population=120&sys_num=0,CENTRE,NOT REPORTED,PA,120,Ground water
18848,IL1570600,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1570600&state=IL&source=Surface%20water&population=5153&sys_num=0,RANDOLPH,SPARTA,IL,5153,Surface water
30757,PA2590054,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA2590054&state=PA&source=Ground%20water&population=36&sys_num=0,TIOGA,NOT REPORTED,PA,36,Ground water
14196,MO1262830,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO1262830&state=MO&source=Ground%20water%20purchased&population=170&sys_num=0,JOHNSON,WARRENSBURG,MO,170,Ground water purchased
35914,ME0003535,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ME0003535&state=ME&source=Ground%20water&population=103&sys_num=0,ANDROSCOGGIN,TURNER,ME,103,Ground water
35254,NY1310667,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1310667&state=NY&source=Ground%20water&population=37&sys_num=0,DUTCHESS,RED HOOK (T),NY,37,Ground water
36911,MI0001545,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0001545&state=MI&source=Ground%20water&population=48&sys_num=0,MACOMB,NOT REPORTED,MI,48,Ground water
20908,OH8301312,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH8301312&state=OH&source=Surface%20water%20purchased&population=4115&sys_num=0,WARREN,NOT REPORTED,OH,4115,Surface water purchased
16615,WI2300854,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI2300854&state=WI&source=Ground%20water&population=30&sys_num=0,KENOSHA,KENOSHA,WI,30,Ground water
22107,MS0500005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0500005&state=MS&source=Ground%20water&population=3064&sys_num=0,NESHOBA,NOT REPORTED,MS,3064,Ground water
1798,WA5380907,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5380907&state=WA&source=Surface%20water%20purchased&population=47495&sys_num=0,SNOHOMISH,NOT REPORTED,WA,47495,Surface water purchased
39280,CA1510003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1510003&state=CA&source=Surface%20water&population=246371&sys_num=0,KERN,NOT REPORTED,CA,246371,Surface water
3921,AZ0407660,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0407660&state=AZ&source=Ground%20water&population=240&sys_num=0,MARICOPA,NEW RIVER,AZ,240,Ground water
1632,WA5374000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5374000&state=WA&source=Ground%20water&population=871&sys_num=0,ISLAND,NOT REPORTED,WA,871,Ground water
21595,TN0000119,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000119&state=TN&source=Surface%20water&population=3970&sys_num=0,WAYNE,CLIFTON,TN,3970,Surface water
29586,VA1071520,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA1071520&state=VA&source=Purchased%20ground%20water%20under%20influence%20of%20surface%20water%20source&population=48&sys_num=0,GILES,NOT REPORTED,VA,48,Purchased ground water under influence of surface water source
7687,NM3500826,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3500826&state=NM&source=Surface%20water%20purchased&population=7000&sys_num=0,SANTA FE,SANTA FE,NM,7000,Surface water purchased
41247,TX1160006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1160006&state=TX&source=Surface%20water%20purchased&population=598&sys_num=0,HUNT,NOT REPORTED,TX,598,Surface water purchased
33021,NY3201456,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3201456&state=NY&source=Groundwater%20under%20influence%20of%20surface%20water&population=48&sys_num=0,ONEIDA,WESTERN (T),NY,48,Groundwater under influence of surface water
39773,CA3500904,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3500904&state=CA&source=Ground%20water&population=150&sys_num=0,SAN BENITO,NOT REPORTED,CA,150,Ground water
6142,WY5600789,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WY5600789&state=WY&source=Ground%20water&population=400&sys_num=0,CAMPBELL,GILLETTE,WY,400,Ground water
23143,AL0000083,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000083&state=AL&source=Ground%20water&population=2814&sys_num=0,BARBOUR,CLIO,AL,2814,Ground water
14121,MO4031414,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO4031414&state=MO&source=Ground%20water&population=780&sys_num=0,PULASKI,WAYNESVILLE,MO,780,Ground water
195,WA5309930,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5309930&state=WA&source=Ground%20water&population=55&sys_num=0,ISLAND,NOT REPORTED,WA,55,Ground water
7775,NM3572307,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3572307&state=NM&source=Ground%20water&population=171&sys_num=0,DONA ANA,DONA ANA,NM,171,Ground water
15344,LA1005045,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1005045&state=LA&source=Surface%20water%20purchased&population=1869&sys_num=0,ASCENSION PARISH,NOT REPORTED,LA,1869,Surface water purchased
32962,NY5321680,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5321680&state=NY&source=Ground%20water&population=36&sys_num=0,TIOGA,RICHFORD (T),NY,36,Ground water
47709,MD0080007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0080007&state=MD&source=Ground%20water&population=328&sys_num=0,CHARLES,NOT REPORTED,MD,328,Ground water
8659,NE3101502,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3101502&state=NE&source=Ground%20water&population=60&sys_num=0,BOYD,BRISTOW,NE,60,Ground water
2807,OR4101285,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4101285&state=OR&source=Ground%20water&population=400&sys_num=0,KLAMATH,NOT REPORTED,OR,400,Ground water
13347,MO5010114,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5010114&state=MO&source=Ground%20water&population=3084&sys_num=0,DALLAS,BUFFALO,MO,3084,Ground water
30924,PA4560045,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA4560045&state=PA&source=Ground%20water&population=2200&sys_num=0,SOMERSET,NOT REPORTED,PA,2200,Ground water
46725,VT0005599,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005599&state=VT&source=Ground%20water&population=750&sys_num=0,WINDSOR,WINDSOR,VT,750,Ground water
35440,NY4501776,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY4501776&state=NY&source=Ground%20water&population=68&sys_num=0,SARATOGA,MILTON (T),NY,68,Ground water
44202,CT1041031,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT1041031&state=CT&source=Ground%20water&population=47&sys_num=0,NEW LONDON,NORWICH,CT,47,Ground water
5856,MT0000123,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0000123&state=MT&source=Ground%20water&population=100&sys_num=0,YELLOWSTONE,BILLINGS,MT,100,Ground water
27394,NC0446010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0446010&state=NC&source=Ground%20water&population=5479&sys_num=0,HERTFORD,AHOSKIE,NC,5479,Ground water
37855,AK2280040,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2280040&state=AK&source=Ground%20water&population=60&sys_num=0,YUKON-KOYUKUK CENSUS AREA,SHAGELUK,AK,60,Ground water
39897,CA3900991,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3900991&state=CA&source=Ground%20water&population=40&sys_num=0,SAN JOAQUIN,NOT REPORTED,CA,40,Ground water
42125,TX1010264,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1010264&state=TX&source=Ground%20water&population=288&sys_num=0,HARRIS,NOT REPORTED,TX,288,Ground water
3462,AZ0407392,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0407392&state=AZ&source=Ground%20water&population=71&sys_num=0,MARICOPA,BUCKEYE,AZ,71,Ground water
10769,OK2005744,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2005744&state=OK&source=Ground%20water&population=50&sys_num=0,OSAGE,NOT REPORTED,OK,50,Ground water
32374,PA6170034,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA6170034&state=PA&source=Surface%20water%20purchased&population=450&sys_num=0,CLEARFIELD,NOT REPORTED,PA,450,Surface water purchased
11373,MN1550004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1550004&state=MN&source=Ground%20water&population=747&sys_num=0,OLMSTED,DOVER,MN,747,Ground water
3018,OR4100933,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100933&state=OR&source=Ground%20water&population=121&sys_num=0,CLATSOP,NOT REPORTED,OR,121,Ground water
23640,FL3351567,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3351567&state=FL&source=Ground%20water&population=200&sys_num=0,LAKE,MT DORA,FL,200,Ground water
23285,AL0000540,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000540&state=AL&source=Surface%20water%20purchased&population=7566&sys_num=0,ELMORE,DEATSVILLE,AL,7566,Surface water purchased
25616,GA1490006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1490006&state=GA&source=Surface%20water%20purchased&population=1352&sys_num=0,HEARD,FRANKLIN,GA,1352,Surface water purchased
13847,MO4010924,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO4010924&state=MO&source=Ground%20water&population=924&sys_num=0,SCOTT,KELSO,MO,924,Ground water
34907,NY2402363,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY2402363&state=NY&source=Ground%20water&population=200&sys_num=0,LEWIS,MARTINSBURG (T),NY,200,Ground water
42280,VT0005640,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005640&state=VT&source=Ground%20water&population=80&sys_num=0,CHITTENDEN,BOLTON,VT,80,Ground water
30269,WV3301109,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WV3301109&state=WV&source=Surface%20water%20purchased&population=477&sys_num=0,GILMER,NORMANTOWN,WV,477,Surface water purchased
13634,MO5010285,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5010285&state=MO&source=Ground%20water&population=2255&sys_num=0,TANEY,FORSYTH,MO,2255,Ground water
28818,NC0149133,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0149133&state=NC&source=Ground%20water%20purchased&population=71&sys_num=0,IREDELL,STATESVILLE,NC,71,Ground water purchased
31886,PA3060026,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA3060026&state=PA&source=Ground%20water&population=29&sys_num=0,BERKS,NOT REPORTED,PA,29,Ground water
12922,IA8482701,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA8482701&state=IA&source=Ground%20water&population=2165&sys_num=0,SIOUX,ROCK VALLEY,IA,2165,Ground water
29138,VA2161110,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA2161110&state=VA&source=Ground%20water&population=72&sys_num=0,ROANOKE,NOT REPORTED,VA,72,Ground water
41876,TX1480002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1480002&state=TX&source=Ground%20water&population=350&sys_num=0,LIPSCOMB,NOT REPORTED,TX,350,Ground water
18071,IL0895530,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0895530&state=IL&source=Ground%20water&population=50&sys_num=0,KANE,NOT REPORTED,IL,50,Ground water
7121,CO0149727,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0149727&state=CO&source=Ground%20water&population=95&sys_num=0,PITKIN,NOT REPORTED,CO,95,Ground water
11839,MN1500012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1500012&state=MN&source=Ground%20water&population=425&sys_num=0,MOWER,RACINE,MN,425,Ground water
47062,DE0001254,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE0001254&state=DE&source=Ground%20water&population=210&sys_num=0,SUSSEX,LINCOLN,DE,210,Ground water
37581,AK2340248,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2340248&state=AK&source=Surface%20water&population=295&sys_num=0,NOME CENSUS AREA,TELLER,AK,295,Surface water
41643,TX2500010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX2500010&state=TX&source=Ground%20water&population=667&sys_num=0,WOOD,NOT REPORTED,TX,667,Ground water
3963,AZ0402120,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0402120&state=AZ&source=Ground%20water&population=46&sys_num=0,COCHISE,SIERRA VISTA,AZ,46,Ground water
18886,IL0313060,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0313060&state=IL&source=Surface%20water%20purchased&population=39900&sys_num=0,COOK,STREAMWOOD,IL,39900,Surface water purchased
26258,GA2230002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2230002&state=GA&source=Surface%20water%20purchased&population=113204&sys_num=0,PAULDING,DALLAS,GA,113204,Surface water purchased
40325,TX0040042,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0040042&state=TX&source=Ground%20water&population=400&sys_num=0,ARANSAS,NOT REPORTED,TX,400,Ground water
33361,NY3901356,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3901356&state=NY&source=Ground%20water&population=30&sys_num=0,PUTNAM,PATTERSON (T),NY,30,Ground water
44945,RI2980462,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=RI2980462&state=RI&source=Surface%20water%20purchased&population=312&sys_num=0,PROVIDENCE,SMITHFIELD,RI,312,Surface water purchased
43725,MA2287000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA2287000&state=MA&source=Groundwater%20under%20influence%20of%20surface%20water&population=4592&sys_num=0,WORCESTER,STURBRIDGE,MA,4592,Groundwater under influence of surface water
822,WA5308236,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5308236&state=WA&source=Ground%20water&population=205&sys_num=0,SKAGIT,NOT REPORTED,WA,205,Ground water
44225,CT1219111,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT1219111&state=CT&source=Ground%20water&population=25&sys_num=0,NEW LONDON,SALEM,CT,25,Ground water
30898,PA7220020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA7220020&state=PA&source=Ground%20water&population=25&sys_num=0,DAUPHIN,NOT REPORTED,PA,25,Ground water
13813,MO1024282,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO1024282&state=MO&source=Ground%20water%20purchased&population=2205&sys_num=0,JACKSON,GRAIN VALLEY,MO,2205,Ground water purchased
39477,CA3610021,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3610021&state=CA&source=Ground%20water&population=800&sys_num=0,SAN BERNARDINO,NOT REPORTED,CA,800,Ground water
6820,CO0145450,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0145450&state=CO&source=Ground%20water&population=497&sys_num=0,OTERO,NOT REPORTED,CO,497,Ground water
15748,LA1079023,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1079023&state=LA&source=Ground%20water&population=4302&sys_num=0,RAPIDES PARISH,NOT REPORTED,LA,4302,Ground water
28733,NC0392179,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0392179&state=NC&source=Ground%20water&population=177&sys_num=0,WAKE,GARNER,NC,177,Ground water
6991,CO0152666,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0152666&state=CO&source=Surface%20water&population=2300&sys_num=0,RIO BLANCO,NOT REPORTED,CO,2300,Surface water
4174,UTAH11085,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH11085&state=UT&source=Ground%20water&population=2200&sys_num=0,IRON,NOT REPORTED,UT,2200,Ground water
34517,NY1303217,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1303217&state=NY&source=Ground%20water&population=40&sys_num=0,DUTCHESS,EAST FISHKILL (T),NY,40,Ground water
9800,KS2013906,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2013906&state=KS&source=Surface%20water%20purchased&population=1430&sys_num=0,OSAGE,OSAGE CITY,KS,1430,Surface water purchased
45440,MA2054003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA2054003&state=MA&source=Ground%20water&population=835&sys_num=0,WORCESTER,CHARLTON,MA,835,Ground water
2003,WA5388140,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5388140&state=WA&source=Ground%20water&population=612&sys_num=0,CHELAN,NOT REPORTED,WA,612,Ground water
9130,NE3115108,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3115108&state=NE&source=Ground%20water&population=158&sys_num=0,SALINE,TOBIAS,NE,158,Ground water
40334,TX1700171,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1700171&state=TX&source=Ground%20water&population=957&sys_num=0,MONTGOMERY,NOT REPORTED,TX,957,Ground water
29497,VA2003400,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA2003400&state=VA&source=Ground%20water&population=120&sys_num=0,ALBEMARLE,NOT REPORTED,VA,120,Ground water
8512,SD4602025,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4602025&state=SD&source=Ground%20water&population=140&sys_num=0,MARSHALL,ABERDEEN<br>BRITTON</br>,SD,140,Ground water
2581,OR4101457,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4101457&state=OR&source=Ground%20water&population=380&sys_num=0,CROOK,NOT REPORTED,OR,380,Ground water
32862,NY1303217,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1303217&state=NY&source=Ground%20water&population=40&sys_num=0,DUTCHESS,EAST FISHKILL (T),NY,40,Ground water
46559,VT0005125,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005125&state=VT&source=Ground%20water&population=530&sys_num=0,FRANKLIN,MONTGOMERY,VT,530,Ground water
15976,LA1105022,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1105022&state=LA&source=Ground%20water&population=2600&sys_num=0,TANGIPAHOA PARISH,NOT REPORTED,LA,2600,Ground water
6907,CO0101115,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0101115&state=CO&source=Surface%20water&population=35357&sys_num=0,ADAMS,NOT REPORTED,CO,35357,Surface water
45811,NH0192060,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0192060&state=NH&source=Ground%20water&population=50&sys_num=0,HILLSBOROUGH,BEDFORD,NH,50,Ground water
8018,ND1001380,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ND1001380&state=ND&source=Ground%20water%20purchased&population=2410&sys_num=0,CAVALIER,LANGDON,ND,2410,Ground water purchased
22343,MS0400018,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0400018&state=MS&source=Ground%20water&population=2880&sys_num=0,LEAKE,NOT REPORTED,MS,2880,Ground water
23546,AL0000763,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000763&state=AL&source=Surface%20water&population=35724&sys_num=0,JEFFERSON,BESSEMER,AL,35724,Surface water
42253,VT0005515,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005515&state=VT&source=Ground%20water%20purchased&population=107&sys_num=0,RUTLAND,CASTLETON,VT,107,Ground water purchased
