,wid,vio_type,date_begin,date_end,water_rule,analytics,vio_id
5,IL1830050,"MCL, Average",JUL-01-2009<br/>,SEP-30-2009<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Inorganic"" name=""LEFT"">Arsenic</a>",.013,7083424<br/>
6,IL1830050,"MCL, Average",APR-01-2009<br/>,JUN-30-2009<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Inorganic"" name=""LEFT"">Arsenic</a>",.013,7083423<br/>
7,IL1830050,"MCL, Monthly (TCR)",MAR-01-2009<br/>,MAR-31-2009<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,7083421<br/>
8,IL1830050,"MCL, Average",JAN-01-2009<br/>,MAR-31-2009<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Inorganic"" name=""LEFT"">Arsenic</a>",.019,7083422<br/>
9,IL1830050,"MCL, Monthly (TCR)",OCT-01-2008<br/>,OCT-31-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,7083418<br/>
10,IL1830050,"MCL, Acute (TCR)",OCT-01-2008<br/>,OCT-31-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,7083416<br/>
11,IL1830050,"MCL, Average",OCT-01-2008<br/>,DEC-31-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Inorganic"" name=""LEFT"">Arsenic</a>",.017,7083419<br/>
12,IL1830050,"MCL, Average",JUL-01-2008<br/>,SEP-30-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Inorganic"" name=""LEFT"">Arsenic</a>",.017,7083415<br/>
13,IL1830050,"MCL, Average",APR-01-2008<br/>,JUN-30-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Inorganic"" name=""LEFT"">Arsenic</a>",.015,7083413<br/>
14,IL1830050,"MCL, Average",JAN-01-2007<br/>,MAR-31-2007<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Inorganic"" name=""LEFT"">Arsenic</a>",.017,7083408<br/>
15,IL1830050,"MCL, Average",OCT-01-2006<br/>,DEC-31-2006<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Inorganic"" name=""LEFT"">Arsenic</a>",.019,7083407<br/>
16,IL1830050,"MCL, Average",JUL-01-2006<br/>,SEP-30-2006<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Inorganic"" name=""LEFT"">Arsenic</a>",.021,7083207<br/>
0,DE0000560,"MCL, Monthly (TCR)",MAR-01-2015<br/>,MAR-31-2015<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,1323<br/>
1,DE0000560,"MCL, Monthly (TCR)",FEB-01-2015<br/>,FEB-28-2015<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,1322<br/>
2,DE0000560,"MCL, Monthly (TCR)",DEC-01-2014<br/>,DEC-31-2014<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,1321<br/>
3,DE0000560,"MCL, Monthly (TCR)",NOV-01-2014<br/>,NOV-30-2014<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,1320<br/>
4,DE0000560,"MCL, Monthly (TCR)",SEP-01-2014<br/>,SEP-30-2014<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,1318<br/>
5,DE0000560,"MCL, Monthly (TCR)",AUG-01-2014<br/>,AUG-31-2014<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,1317<br/>
6,DE0000560,"MCL, Monthly (TCR)",JUL-01-2014<br/>,JUL-31-2014<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,1316<br/>
7,DE0000560,"MCL, Monthly (TCR)",OCT-01-2013<br/>,OCT-31-2013<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,1315<br/>
8,DE0000560,"MCL, Monthly (TCR)",DEC-01-2012<br/>,DEC-31-2012<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,1312<br/>
9,DE0000560,"MCL, Monthly (TCR)",OCT-01-2012<br/>,OCT-31-2012<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,1310<br/>
10,DE0000560,"MCL, Monthly (TCR)",AUG-01-2012<br/>,AUG-31-2012<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,1309<br/>
0,PR0004564,"MCL, Average",OCT-01-2015<br/>,DEC-31-2015<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants"" name=""LEFT"">Total Haloacetic Acids (HAA5)</a>",.065,7004545<br/>
0,NE3118706,"MCL, Monthly (TCR)",SEP-01-2012<br/>,SEP-30-2012<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,509107<br/>
1,NE3118706,"MCL, Average",JUL-01-2006<br/>,SEP-30-2006<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants"" name=""LEFT"">Nitrate-Nitrite</a>",14,509106<br/>
0,AZ0413041,"MCL, Average",OCT-01-2007<br/>,DEC-31-2007<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Inorganic"" name=""LEFT"">Arsenic</a>",.011,16722<br/>
1,AZ0413041,"MCL, Average",OCT-01-2007<br/>,DEC-31-2007<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Inorganic"" name=""LEFT"">Arsenic</a>",.012,16721<br/>
0,OR4101260,"MCL, Monthly (TCR)",JUN-01-2013<br/>,JUN-30-2013<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,903414012<br/>
0,MO3190771,"MCL, Monthly (TCR)",NOV-01-2009<br/>,NOV-30-2009<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,9317390<br/>
0,MO1024326,"MCL, Monthly (TCR)",SEP-01-2015<br/>,SEP-30-2015<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,6102410<br/>
1,MO1024326,"MCL, Average",OCT-01-2014<br/>,DEC-31-2014<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Byproducts"" name=""LEFT"">TTHM</a>",84.8,6102409<br/>
2,MO1024326,"MCL, Average",JUL-01-2014<br/>,SEP-30-2014<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Byproducts"" name=""LEFT"">TTHM</a>",98.8,6102408<br/>
0,SC1110001,"MCL, Average",OCT-01-2014<br/>,DEC-31-2014<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Byproducts"" name=""LEFT"">TTHM</a>",.081,4903507<br/>
0,UTAH08008,"MCL, Monthly (TCR)",SEP-01-2008<br/>,SEP-30-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,421309<br/>
0,KS2018501,"MCL, Monthly (TCR)",AUG-01-2014<br/>,AUG-31-2014<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,699<br/>
0,MO4069053,"MCL, Average",JAN-01-2009<br/>,DEC-31-2009<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants"" name=""LEFT"">Gross Alpha, Excl. Radon and U</a>",19.33,6313210<br/>
1,MO4069053,"MCL, Average",OCT-01-2008<br/>,SEP-30-2009<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants"" name=""LEFT"">Gross Alpha, Excl. Radon and U</a>",18.25,6313209<br/>
0,WY5600207,"MCL, Monthly (TCR)",OCT-01-2015<br/>,OCT-31-2015<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,309<br/>
0,IL1830450,"MCL, Monthly (TCR)",SEP-01-2014<br/>,SEP-30-2014<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,7079681<br/>
0,WI4451607,"MCL, Average",APR-01-2009<br/>,MAY-13-2010<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Organic"" name=""LEFT"">Carbon tetrachloride</a>",10.25,0900003<br/>
0,OR4101434,"MCL, Monthly (TCR)",OCT-01-2013<br/>,OCT-31-2013<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,903436958<br/>
1,OR4101434,"MCL, Monthly (TCR)",AUG-01-2013<br/>,AUG-31-2013<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,903436954<br/>
2,OR4101434,"MCL, Monthly (TCR)",JUL-01-2013<br/>,JUL-31-2013<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,903436951<br/>
3,OR4101434,"MCL, Monthly (TCR)",MAR-01-2012<br/>,MAR-31-2012<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,903436945<br/>
4,OR4101434,"MCL, Monthly (TCR)",SEP-01-2011<br/>,SEP-30-2011<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,903436934<br/>
5,OR4101434,"MCL, Monthly (TCR)",FEB-01-2010<br/>,FEB-28-2010<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,3436916<br/>
6,OR4101434,"MCL, Monthly (TCR)",APR-01-2008<br/>,APR-30-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,3413008<br/>
0,NY0511731,"MCL, Average",JAN-01-2011<br/>,MAR-31-2011<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Byproducts"" name=""LEFT"">TTHM</a>",84.783,514<br/>
1,NY0511731,"MCL, Average",APR-01-2010<br/>,JUN-30-2010<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Byproducts"" name=""LEFT"">TTHM</a>",84.54,509<br/>
0,NH0911010,"MCL, Monthly (TCR)",JUL-01-2012<br/>,JUL-31-2012<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,1200027<br/>
1,NH0911010,"MCL, Monthly (TCR)",AUG-01-2007<br/>,AUG-31-2007<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,0700026<br/>
0,NJ0614005,"MCL, Average",APR-01-2009<br/>,JUN-30-2009<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Organic"" name=""LEFT"">Trichloroethylene</a>",2,3711<br/>
1,NJ0614005,"MCL, Average",JAN-01-2009<br/>,MAR-31-2009<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Organic"" name=""LEFT"">Trichloroethylene</a>",1.25,3209<br/>
2,NJ0614005,"MCL, Average",OCT-01-2008<br/>,DEC-31-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Organic"" name=""LEFT"">Trichloroethylene</a>",2,3109<br/>
3,NJ0614005,"MCL, Average",JUL-01-2008<br/>,SEP-30-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Organic"" name=""LEFT"">Trichloroethylene</a>",2,3008<br/>
4,NJ0614005,"MCL, Average",APR-01-2008<br/>,JUN-30-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Organic"" name=""LEFT"">Trichloroethylene</a>",2,2808<br/>
5,NJ0614005,"MCL, Average",JAN-01-2008<br/>,MAR-31-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Organic"" name=""LEFT"">Trichloroethylene</a>",2,2908<br/>
6,NJ0614005,"MCL, Average",OCT-01-2007<br/>,DEC-31-2007<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Organic"" name=""LEFT"">Trichloroethylene</a>",2,2108<br/>
7,NJ0614005,"MCL, Average",JUL-01-2007<br/>,SEP-30-2007<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Organic"" name=""LEFT"">Trichloroethylene</a>",2,2007<br/>
8,NJ0614005,"MCL, Average",APR-01-2007<br/>,JUN-30-2007<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Organic"" name=""LEFT"">Trichloroethylene</a>",2.13,1907<br/>
0,OK2002444,"MCL, Monthly (TCR)",APR-01-2010<br/>,APR-30-2010<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,267416<br/>
1,OK2002444,"MCL, Monthly (TCR)",JUN-01-2008<br/>,JUN-30-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,267414<br/>
2,OK2002444,"MCL, Monthly (TCR)",MAY-01-2008<br/>,MAY-31-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,267413<br/>
3,OK2002444,"MCL, Single Sample",JAN-01-2008<br/>,MAR-31-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants"" name=""LEFT"">Nitrate-Nitrite</a>",13,267412<br/>
4,OK2002444,"MCL, Single Sample",JUL-01-2007<br/>,SEP-30-2007<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants"" name=""LEFT"">Nitrate-Nitrite</a>",13,267407<br/>
5,OK2002444,"MCL, Single Sample",APR-01-2007<br/>,JUN-30-2007<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants"" name=""LEFT"">Nitrate-Nitrite</a>",14,267409<br/>
6,OK2002444,"MCL, Single Sample",JAN-01-2007<br/>,MAR-31-2007<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants"" name=""LEFT"">Nitrate-Nitrite</a>",13,267408<br/>
7,OK2002444,"MCL, Single Sample",OCT-01-2006<br/>,DEC-31-2006<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants"" name=""LEFT"">Nitrate-Nitrite</a>",11.6,267410<br/>
8,OK2002444,"MCL, Single Sample",JUL-01-2006<br/>,SEP-30-2006<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants"" name=""LEFT"">Nitrate-Nitrite</a>",11,267406<br/>
0,NH1921010,"MCL, Monthly (TCR)",AUG-01-2014<br/>,AUG-31-2014<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,1400045<br/>
0,NC0466035,OCCT/SOWT Study/Recommendation,APR-01-2011<br/>,<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants"" name=""LEFT"">Lead and Copper Rule</a>",---,1927506<br/>
1,NC0466035,Public Education,DEC-01-2010<br/>,<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants"" name=""LEFT"">Lead and Copper Rule</a>",---,1927505<br/>
0,MO5031103,"MCL, Monthly (TCR)",MAY-01-2012<br/>,MAY-31-2012<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,1213314<br/>
1,MO5031103,"MCL, Monthly (TCR)",OCT-01-2008<br/>,OCT-31-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,1213109<br/>
0,DE0003581,"MCL, Monthly (TCR)",AUG-01-2007<br/>,AUG-31-2007<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,607<br/>
1,DE0003581,"MCL, Monthly (TCR)",JAN-01-2007<br/>,JAN-31-2007<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,507<br/>
0,PR0510055,"MCL, Acute (TCR)",OCT-01-2015<br/>,OCT-31-2015<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002721<br/>
1,PR0510055,"MCL, Acute (TCR)",APR-01-2015<br/>,APR-30-2015<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002720<br/>
2,PR0510055,"MCL, Monthly (TCR)",SEP-01-2014<br/>,SEP-30-2014<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002719<br/>
3,PR0510055,"MCL, Monthly (TCR)",AUG-01-2014<br/>,AUG-31-2014<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002717<br/>
4,PR0510055,"MCL, Acute (TCR)",JUN-01-2014<br/>,JUN-30-2014<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002716<br/>
5,PR0510055,"MCL, Monthly (TCR)",APR-01-2014<br/>,APR-30-2014<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002715<br/>
6,PR0510055,"MCL, Acute (TCR)",DEC-01-2013<br/>,DEC-31-2013<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002714<br/>
7,PR0510055,"MCL, Monthly (TCR)",JUL-01-2013<br/>,JUL-31-2013<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002712<br/>
8,PR0510055,"MCL, Monthly (TCR)",MAY-01-2013<br/>,MAY-31-2013<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002711<br/>
9,PR0510055,"MCL, Monthly (TCR)",APR-01-2013<br/>,APR-30-2013<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002710<br/>
10,PR0510055,"MCL, Monthly (TCR)",DEC-01-2012<br/>,DEC-31-2012<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002709<br/>
11,PR0510055,"MCL, Monthly (TCR)",OCT-01-2012<br/>,OCT-31-2012<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002708<br/>
12,PR0510055,"MCL, Acute (TCR)",JUL-01-2012<br/>,JUL-31-2012<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002707<br/>
13,PR0510055,"MCL, Monthly (TCR)",MAY-01-2012<br/>,MAY-31-2012<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002706<br/>
14,PR0510055,"MCL, Acute (TCR)",APR-01-2012<br/>,APR-30-2012<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002705<br/>
15,PR0510055,"MCL, Monthly (TCR)",JUL-01-2011<br/>,JUL-31-2011<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002704<br/>
16,PR0510055,"MCL, Monthly (TCR)",JAN-01-2011<br/>,JAN-31-2011<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002703<br/>
17,PR0510055,"MCL, Monthly (TCR)",DEC-01-2010<br/>,DEC-31-2010<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002702<br/>
18,PR0510055,"MCL, Acute (TCR)",NOV-01-2010<br/>,NOV-30-2010<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002701<br/>
19,PR0510055,"MCL, Monthly (TCR)",OCT-01-2010<br/>,OCT-31-2010<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002700<br/>
20,PR0510055,"MCL, Monthly (TCR)",JUL-01-2010<br/>,JUL-31-2010<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002699<br/>
21,PR0510055,"MCL, Acute (TCR)",MAR-01-2010<br/>,MAR-31-2010<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002698<br/>
22,PR0510055,"MCL, Monthly (TCR)",AUG-01-2009<br/>,AUG-31-2009<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002697<br/>
23,PR0510055,"MCL, Acute (TCR)",MAR-01-2009<br/>,MAR-31-2009<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002696<br/>
24,PR0510055,"MCL, Monthly (TCR)",AUG-01-2008<br/>,AUG-31-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002694<br/>
25,PR0510055,"MCL, Monthly (TCR)",JUL-01-2008<br/>,JUL-31-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002693<br/>
26,PR0510055,"MCL, Acute (TCR)",MAR-01-2008<br/>,MAR-31-2008<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002691<br/>
27,PR0510055,Failure to Filter (SWTR),JAN-01-2008<br/>,<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants"" name=""LEFT"">SWTR</a>",---,8002695<br/>
28,PR0510055,"MCL, Monthly (TCR)",JUL-01-2007<br/>,JUL-31-2007<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002690<br/>
29,PR0510055,"MCL, Monthly (TCR)",MAR-01-2007<br/>,MAR-31-2007<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002689<br/>
30,PR0510055,Failure to Filter (SWTR),JAN-01-2007<br/>,<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants"" name=""LEFT"">SWTR</a>",---,8002692<br/>
31,PR0510055,"MCL, Monthly (TCR)",OCT-01-2006<br/>,OCT-31-2006<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Microorganisms"" name=""LEFT"">Coliform (TCR)</a>",---,8002688<br/>
0,NY2000129,MPL Non-Compliance,JAN-01-2015<br/>,<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants#Inorganic"" name=""LEFT"">COPPER, FREE</a>",---,4215<br/>
0,CO0134570,Failure to Filter (SWTR),NOV-01-2015<br/>,<br/>,"<a href=""https://www.epa.gov/your-drinking-water/table-regulated-drinking-water-contaminants"" name=""LEFT"">SWTR</a>",---,4010773<br/>
