,wid,links,county,city,state,population,watertype
44524,NJ1319010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ1319010&state=NJ&source=Ground%20water&population=260&sys_num=0,MONMOUTH,HOWELL TWP.-1319,NJ,260,Ground water
17881,IL1910100,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1910100&state=IL&source=Surface%20water&population=6314&sys_num=0,WAYNE,FAIRFIELD,IL,6314,Surface water
29960,VA2069725,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA2069725&state=VA&source=Ground%20water&population=228&sys_num=0,FREDERICK,NOT REPORTED,VA,228,Ground water
43937,CT1699011,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT1699011&state=CT&source=Ground%20water&population=44&sys_num=0,WINDHAM,WOODSTOCK,CT,44,Ground water
44439,NJ1910002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ1910002&state=NJ&source=Ground%20water&population=387&sys_num=0,SUSSEX,HAMPTON TWP.-1910,NJ,387,Ground water
15635,LA1063101,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1063101&state=LA&source=Ground%20water&population=89&sys_num=0,LIVINGSTON PARISH,NOT REPORTED,LA,89,Ground water
13453,MO2010882,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO2010882&state=MO&source=Ground%20water%20purchased&population=300&sys_num=0,RANDOLPH,CLARK,MO,300,Ground water purchased
23883,FL4060344,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL4060344&state=FL&source=Ground%20water&population=23103&sys_num=0,BROWARD,DAVIE/HOLLYWOOD,FL,23103,Ground water
10257,OK3004708,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3004708&state=OK&source=Surface%20water%20purchased&population=473&sys_num=0,MCCLAIN,NOT REPORTED,OK,473,Surface water purchased
28020,NC0145156,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0145156&state=NC&source=Ground%20water&population=75&sys_num=0,HENDERSON,HENDERSONVILLE,NC,75,Ground water
560,WA5300489,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5300489&state=WA&source=Ground%20water&population=41&sys_num=0,PIERCE,NOT REPORTED,WA,41,Ground water
14113,MO2010574,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO2010574&state=MO&source=Surface%20water%20purchased&population=183&sys_num=0,SULLIVAN,NEWTON,MO,183,Surface water purchased
21819,TN0000499,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000499&state=TN&source=Surface%20water%20purchased&population=5130&sys_num=0,JEFFERSON,NEW MARKET,TN,5130,Surface water purchased
46994,DE0000124,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE0000124&state=DE&source=Ground%20water&population=13569&sys_num=0,KENT,CAMDEN-WYOMING,DE,13569,Ground water
46157,NH1852040,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1852040&state=NH&source=Ground%20water&population=123&sys_num=0,HILLSBOROUGH,PELHAM,NH,123,Ground water
3843,AZ0420495,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0420495&state=AZ&source=Ground%20water%20purchased&population=48&sys_num=0,PIMA,TUCSON,AZ,48,Ground water purchased
693,WA5315799,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5315799&state=WA&source=Ground%20water&population=300&sys_num=0,CLARK,NOT REPORTED,WA,300,Ground water
37836,AK2211114,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2211114&state=AK&source=Ground%20water&population=493&sys_num=0,ANCHORAGE MUNICIPALITY,ANCHORAGE,AK,493,Ground water
22100,MS0650001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0650001&state=MS&source=Ground%20water&population=1968&sys_num=0,SMITH,NOT REPORTED,MS,1968,Ground water
35229,NY5530040,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5530040&state=NY&source=Ground%20water&population=45&sys_num=0,ULSTER,HURLEY (T),NY,45,Ground water
99,WA5304979,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5304979&state=WA&source=Ground%20water&population=286&sys_num=0,ISLAND,NOT REPORTED,WA,286,Ground water
36547,MI0002274,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0002274&state=MI&source=Ground%20water&population=65&sys_num=0,LIVINGSTON,NOT REPORTED,MI,65,Ground water
44241,CT1020021,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT1020021&state=CT&source=Ground%20water&population=1860&sys_num=0,NEW LONDON,NORTH STONINGTON,CT,1860,Ground water
32034,PA7280074,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA7280074&state=PA&source=Ground%20water&population=150&sys_num=0,FRANKLIN,NOT REPORTED,PA,150,Ground water
35668,NY3817904,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3817904&state=NY&source=Ground%20water&population=165&sys_num=0,OTSEGO,EDMESTON (T),NY,165,Ground water
34803,NY0310330,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0310330&state=NY&source=Ground%20water&population=175&sys_num=0,BROOME,FENTON (T),NY,175,Ground water
12224,IA1415072,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA1415072&state=IA&source=Ground%20water&population=10128&sys_num=0,CARROLL,CARROLL,IA,10128,Ground water
26387,GA1330046,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1330046&state=GA&source=Ground%20water&population=6851&sys_num=0,GREENE,NOT REPORTED,GA,6851,Ground water
39965,CA1000054,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1000054&state=CA&source=Ground%20water%20purchased&population=375&sys_num=0,FRESNO,NOT REPORTED,CA,375,Ground water purchased
44033,CT1370051,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT1370051&state=CT&source=Surface%20water%20purchased&population=445&sys_num=0,NEW LONDON,STONINGTON,CT,445,Surface water purchased
37362,MI0006460,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0006460&state=MI&source=Surface%20water%20purchased&population=9576&sys_num=0,WAYNE,NOT REPORTED,MI,9576,Surface water purchased
32391,PA4070056,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA4070056&state=PA&source=Ground%20water&population=98&sys_num=0,BLAIR,NOT REPORTED,PA,98,Ground water
10014,KS2016709,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2016709&state=KS&source=Surface%20water%20purchased&population=30&sys_num=0,RUSSELL,WALDO,KS,30,Surface water purchased
21869,TN0000572,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000572&state=TN&source=Groundwater%20under%20influence%20of%20surface%20water&population=5465&sys_num=0,MACON,RED BOILING SPRINGS,TN,5465,Groundwater under influence of surface water
17522,IL1015300,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1015300&state=IL&source=Ground%20water%20purchased&population=780&sys_num=0,LAWRENCE,NOT REPORTED,IL,780,Ground water purchased
14043,MO5036147,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5036147&state=MO&source=Ground%20water&population=215&sys_num=0,GREENE,NOT REPORTED,MO,215,Ground water
8374,SD4600204,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4600204&state=SD&source=Surface%20water%20purchased&population=248&sys_num=0,SPINK,MELLETTE<br>REDFIELD</br>,SD,248,Surface water purchased
32875,NY3903652,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3903652&state=NY&source=Surface%20water&population=2666&sys_num=0,PUTNAM,COLD SPRING (V)<br>PHILIPSTOWN (T)</br>,NY,2666,Surface water
13068,IA5588026,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA5588026&state=IA&source=Ground%20water&population=482&sys_num=0,KOSSUTH,TITONKA,IA,482,Ground water
27510,NC0416191,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0416191&state=NC&source=Ground%20water&population=50&sys_num=0,CARTERET,SALTER PATH,NC,50,Ground water
5778,MT0000062,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0000062&state=MT&source=Ground%20water&population=80&sys_num=0,FLATHEAD,WHITEFISH,MT,80,Ground water
40103,CA4300716,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA4300716&state=CA&source=Surface%20water&population=300&sys_num=0,SANTA CLARA,NOT REPORTED,CA,300,Surface water
45138,MA1015000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA1015000&state=MA&source=Ground%20water&population=10032&sys_num=0,WORCESTER,ATHOL,MA,10032,Ground water
42291,VT0005195,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005195&state=VT&source=Surface%20water&population=1400&sys_num=0,ORLEANS,DERBY,VT,1400,Surface water
8642,NE3121227,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3121227&state=NE&source=Ground%20water&population=1930&sys_num=0,FURNAS<br>RED WILLOW</br>,BARTLEY<br>CAMBRIDGE<br>INDIANOLA</br></br>,NE,1930,Ground water
11018,OK1020506,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK1020506&state=OK&source=Surface%20water&population=6098&sys_num=0,POTTAWATOMIE,NOT REPORTED,OK,6098,Surface water
39576,CA2700686,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA2700686&state=CA&source=Ground%20water&population=69&sys_num=0,MONTEREY,NOT REPORTED,CA,69,Ground water
10462,OK2003704,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2003704&state=OK&source=Ground%20water&population=2058&sys_num=0,KINGFISHER,NOT REPORTED,OK,2058,Ground water
35589,NY0310341,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0310341&state=NY&source=Ground%20water&population=125&sys_num=0,BROOME,FENTON (T),NY,125,Ground water
10927,OK3006806,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3006806&state=OK&source=Surface%20water%20purchased&population=2948&sys_num=0,SEQUOYAH,NOT REPORTED,OK,2948,Surface water purchased
5226,ID7300050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID7300050&state=ID&source=Ground%20water&population=65&sys_num=0,LEMHI,NOT REPORTED,ID,65,Ground water
1832,WA5322916,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5322916&state=WA&source=Ground%20water&population=125&sys_num=0,PIERCE,NOT REPORTED,WA,125,Ground water
21193,KY0910065,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KY0910065&state=KY&source=Surface%20water&population=2059&sys_num=0,NICHOLAS,NOT REPORTED,KY,2059,Surface water
7724,NM3580914,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3580914&state=NM&source=Ground%20water&population=42&sys_num=0,LINCOLN,RUIDOSO,NM,42,Ground water
42919,NH0032010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0032010&state=NH&source=Ground%20water&population=160&sys_num=0,GRAFTON,ALEXANDRIA,NH,160,Ground water
11088,OK1021418,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK1021418&state=OK&source=Surface%20water&population=23500&sys_num=0,TULSA,NOT REPORTED,OK,23500,Surface water
33249,NY5501283,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5501283&state=NY&source=Ground%20water&population=96&sys_num=0,ULSTER,WAWARSING (T),NY,96,Ground water
23193,AL0000277,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000277&state=AL&source=Surface%20water%20purchased&population=540&sys_num=0,CLEBURNE,EDWARDSVILLE,AL,540,Surface water purchased
27530,NC0195020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0195020&state=NC&source=Surface%20water&population=1637&sys_num=0,WATAUGA,BLOWING ROCK,NC,1637,Surface water
37066,MI0004935,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0004935&state=MI&source=Ground%20water&population=125&sys_num=0,OGEMAW,NOT REPORTED,MI,125,Ground water
14552,MO5024250,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5024250&state=MO&source=Ground%20water&population=213&sys_num=0,HICKORY,PRESTON,MO,213,Ground water
20753,OH6300411,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH6300411&state=OH&source=Surface%20water&population=3605&sys_num=0,PAULDING,NOT REPORTED,OH,3605,Surface water
34795,NY0422845,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0422845&state=NY&source=Ground%20water&population=27&sys_num=0,CATTARAUGUS,OLEAN (C),NY,27,Ground water
45094,RI1647529,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=RI1647529&state=RI&source=Ground%20water&population=75&sys_num=0,WASHINGTON,RICHMOND,RI,75,Ground water
23857,FL2014196,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL2014196&state=FL&source=Ground%20water&population=156&sys_num=0,ALACHUA,HAWTHORNE,FL,156,Ground water
44150,CT1419081,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT1419081&state=CT&source=Ground%20water&population=51&sys_num=0,WINDHAM,THOMPSON,CT,51,Ground water
12042,MN1220009,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1220009&state=MN&source=Ground%20water&population=71&sys_num=0,FARIBAULT,WALTERS,MN,71,Ground water
7771,NM3551801,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3551801&state=NM&source=Ground%20water&population=124&sys_num=0,BERNALILLO,ALBUQUERQUE,NM,124,Ground water
11281,MN1020010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1020010&state=MN&source=Ground%20water&population=2000&sys_num=0,ANOKA,NOT REPORTED,MN,2000,Ground water
20446,OH4002012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH4002012&state=OH&source=Ground%20water&population=13759&sys_num=0,JACKSON,NOT REPORTED,OH,13759,Ground water
29746,VA6047400,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA6047400&state=VA&source=Ground%20water&population=250&sys_num=0,CULPEPER,NOT REPORTED,VA,250,Ground water
32454,PA6250092,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA6250092&state=PA&source=Ground%20water&population=765&sys_num=0,ERIE,NOT REPORTED,PA,765,Ground water
12377,IA8320098,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA8320098&state=IA&source=Ground%20water%20purchased&population=437&sys_num=0,SHELBY,EARLING,IA,437,Ground water purchased
20327,OH5002812,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH5002812&state=OH&source=Ground%20water&population=25&sys_num=0,MAHONING,NOT REPORTED,OH,25,Ground water
20792,OH5300212,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH5300212&state=OH&source=Ground%20water&population=1800&sys_num=0,MEIGS,NOT REPORTED,OH,1800,Ground water
834,WA5301576,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5301576&state=WA&source=Ground%20water&population=150&sys_num=0,OKANOGAN,NOT REPORTED,WA,150,Ground water
46357,VT0005578,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005578&state=VT&source=Ground%20water&population=333&sys_num=0,WINDHAM,DOVER,VT,333,Ground water
26804,SC4050004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC4050004&state=SC&source=Ground%20water&population=50&sys_num=0,RICHLAND,BALLENTINE,SC,50,Ground water
17302,WI4690402,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI4690402&state=WI&source=Ground%20water&population=5750&sys_num=0,WAUPACA,WAUPACA,WI,5750,Ground water
3333,NV0000070,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NV0000070&state=NV&source=Ground%20water&population=40&sys_num=0,DOUGLAS,TOPAZ,NV,40,Ground water
12413,IA8930038,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA8930038&state=IA&source=Surface%20water%20purchased&population=664&sys_num=0,VAN BUREN,FARMINGTON,IA,664,Surface water purchased
28443,NC0440015,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0440015&state=NC&source=Surface%20water%20purchased&population=815&sys_num=0,GREENE,MAURY,NC,815,Surface water purchased
8268,SD4600125,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4600125&state=SD&source=Surface%20water%20purchased&population=736&sys_num=0,FAULK,FAULKTON,SD,736,Surface water purchased
13755,MO6036060,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO6036060&state=MO&source=Ground%20water&population=175&sys_num=0,JEFFERSON,NOT REPORTED,MO,175,Ground water
26822,SC2210003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC2210003&state=SC&source=Ground%20water&population=3534&sys_num=0,GEORGETOWN,ANDREWS,SC,3534,Ground water
40650,TX1200043,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1200043&state=TX&source=Ground%20water&population=84&sys_num=0,JACKSON,NOT REPORTED,TX,84,Ground water
40428,TX0140016,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0140016&state=TX&source=Surface%20water&population=213&sys_num=0,BELL,NOT REPORTED,TX,213,Surface water
1805,WA5380915,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5380915&state=WA&source=Surface%20water&population=10081&sys_num=0,SNOHOMISH,NOT REPORTED,WA,10081,Surface water
46184,NH1272040,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1272040&state=NH&source=Ground%20water&population=65&sys_num=0,ROCKINGHAM,KINGSTON,NH,65,Ground water
33482,NY5503387,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5503387&state=NY&source=Ground%20water&population=730&sys_num=0,ULSTER,SAUGERTIES (T),NY,730,Ground water
36021,ME0091240,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ME0091240&state=ME&source=Ground%20water&population=450&sys_num=0,PENOBSCOT,PATTEN,ME,450,Ground water
48064,MD0010019,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0010019&state=MD&source=Surface%20water&population=68&sys_num=0,ALLEGANY,NOT REPORTED,MD,68,Surface water
7523,NM3502921,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3502921&state=NM&source=Ground%20water&population=218&sys_num=0,RIO ARRIBA,LOS OJOS,NM,218,Ground water
18924,IL1195450,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1195450&state=IL&source=Surface%20water%20purchased&population=3200&sys_num=0,MADISON,NOT REPORTED,IL,3200,Surface water purchased
21982,TN0000245,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000245&state=TN&source=Ground%20water&population=3200&sys_num=0,LAUDERDALE,HENNING,TN,3200,Ground water
25780,GA0510139,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0510139&state=GA&source=Ground%20water&population=68&sys_num=0,CHATHAM,SAVANNAH,GA,68,Ground water
10996,OK2006203,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2006203&state=OK&source=Ground%20water&population=465&sys_num=0,PONTOTOC,NOT REPORTED,OK,465,Ground water
45951,NH0882040,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0882040&state=NH&source=Ground%20water&population=50&sys_num=0,BELKNAP,GILFORD,NH,50,Ground water
39150,CA4810008,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA4810008&state=CA&source=Surface%20water&population=96735&sys_num=0,SOLANO,VACAVILLE,CA,96735,Surface water
22819,MS0240256,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0240256&state=MS&source=Ground%20water&population=280&sys_num=0,HARRISON,PASS CHRISTIAN,MS,280,Ground water
5501,MT0003565,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0003565&state=MT&source=Ground%20water&population=30&sys_num=0,MISSOULA,MISSOULA,MT,30,Ground water
42526,VT0005045,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005045&state=VT&source=Surface%20water&population=5000&sys_num=0,CALEDONIA,ST. JOHNSBURY,VT,5000,Surface water
11563,MN1190014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1190014&state=MN&source=Ground%20water&population=34189&sys_num=0,DAKOTA,INVER GROVE HEIGHTS,MN,34189,Ground water
