,wid,links,county,city,state,population,watertype
8980,NE3110102,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3110102&state=NE&source=Ground%20water&population=4737&sys_num=0,KEITH,OGALLALA,NE,4737,Ground water
35515,NY5530232,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5530232&state=NY&source=Ground%20water&population=400&sys_num=0,ULSTER,WAWARSING (T),NY,400,Ground water
5174,ID3140221,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID3140221&state=ID&source=Ground%20water&population=104&sys_num=0,CANYON,NOT REPORTED,ID,104,Ground water
22076,MS0410038,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0410038&state=MS&source=Ground%20water&population=85&sys_num=0,LEE,NOT REPORTED,MS,85,Ground water
916,WA5314371,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5314371&state=WA&source=Ground%20water&population=65&sys_num=0,ISLAND,NOT REPORTED,WA,65,Ground water
23106,AL0000091,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000091&state=AL&source=Ground%20water&population=5850&sys_num=0,BIBB,BRENT,AL,5850,Ground water
47392,MD0180037,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0180037&state=MD&source=Ground%20water&population=560&sys_num=0,ST. MARY'S,NOT REPORTED,MD,560,Ground water
23065,AL0000098,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000098&state=AL&source=Ground%20water&population=846&sys_num=0,BLOUNT,ALLGOOD,AL,846,Ground water
24049,FL6094953,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6094953&state=FL&source=Ground%20water&population=62&sys_num=0,CITRUS,INVERNESS,FL,62,Ground water
1354,WA5363600,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5363600&state=WA&source=Surface%20water&population=12938&sys_num=0,SNOHOMISH,NOT REPORTED,WA,12938,Surface water
47707,MD0020004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0020004&state=MD&source=Ground%20water&population=23179&sys_num=0,ANNE ARUNDEL,NOT REPORTED,MD,23179,Ground water
40556,TX2460155,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX2460155&state=TX&source=Surface%20water&population=0&sys_num=0,WILLIAMSON,NOT REPORTED,TX,0,Surface water
17608,IL0570250,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0570250&state=IL&source=Groundwater%20under%20influence%20of%20surface%20water&population=13932&sys_num=0,FULTON,CANTON,IL,13932,Groundwater under influence of surface water
27927,NC0382130,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0382130&state=NC&source=Ground%20water&population=65&sys_num=0,SAMPSON,FAISON,NC,65,Ground water
17424,IL0975040,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0975040&state=IL&source=Ground%20water&population=1135&sys_num=0,LAKE,NOT REPORTED,IL,1135,Ground water
11301,MN1200001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1200001&state=MN&source=Ground%20water&population=548&sys_num=0,DODGE,CLAREMONT,MN,548,Ground water
13257,MO4069081,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO4069081&state=MO&source=Ground%20water&population=50&sys_num=0,CAPE GIRARDEAU,NOT REPORTED,MO,50,Ground water
10972,OK2005509,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2005509&state=OK&source=Ground%20water&population=3746&sys_num=0,OKLAHOMA,NOT REPORTED,OK,3746,Ground water
46198,NH1752070,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1752070&state=NH&source=Ground%20water&population=73&sys_num=0,ROCKINGHAM,NEWTON,NH,73,Ground water
4629,ID6040006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID6040006&state=ID&source=Ground%20water&population=250&sys_num=0,BEAR LAKE,NOT REPORTED,ID,250,Ground water
16514,WI2460118,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI2460118&state=WI&source=Ground%20water&population=1500&sys_num=0,OZAUKEE,MEQUON,WI,1500,Ground water
29129,VA5031170,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA5031170&state=VA&source=Surface%20water%20purchased&population=2505&sys_num=0,CAMPBELL,NOT REPORTED,VA,2505,Surface water purchased
47571,MD0140004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0140004&state=MD&source=Ground%20water&population=560&sys_num=0,KENT,NOT REPORTED,MD,560,Ground water
17583,IL1930010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1930010&state=IL&source=Ground%20water%20purchased&population=520&sys_num=0,WHITE,BURNT PRAIRIE,IL,520,Ground water purchased
5452,MT0004345,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0004345&state=MT&source=Ground%20water&population=45&sys_num=0,MINERAL,ST REGIS,MT,45,Ground water
33587,NY5600108,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5600108&state=NY&source=Ground%20water&population=2500&sys_num=0,WARREN,LAKE LUZERNE (T),NY,2500,Ground water
15583,LA1099024,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1099024&state=LA&source=Ground%20water&population=147&sys_num=0,ST. MARTIN PARISH,NOT REPORTED,LA,147,Ground water
42077,TX1260076,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1260076&state=TX&source=Ground%20water&population=171&sys_num=0,JOHNSON,NOT REPORTED,TX,171,Ground water
46599,VT0020091,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0020091&state=VT&source=Ground%20water&population=52&sys_num=0,BENNINGTON,MANCHESTER,VT,52,Ground water
33145,NY1912256,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1912256&state=NY&source=Ground%20water&population=118&sys_num=0,GREENE,CATSKILL (T),NY,118,Ground water
35800,ME0090180,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ME0090180&state=ME&source=Ground%20water&population=1230&sys_num=0,SOMERSET,BINGHAM<br>MOSCOW</br>,ME,1230,Ground water
47019,DE00A0787,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE00A0787&state=DE&source=Ground%20water&population=480&sys_num=0,KENT,MILFORD,DE,480,Ground water
9899,KS2014502,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2014502&state=KS&source=Ground%20water&population=154&sys_num=0,PAWNEE,ROZEL,KS,154,Ground water
17770,IL0390100,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0390100&state=IL&source=Ground%20water&population=200&sys_num=0,DE WITT,DE WITT,IL,200,Ground water
19608,IN5233011,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5233011&state=IN&source=Ground%20water&population=18000&sys_num=0,HENRY,NEW CASTLE,IN,18000,Ground water
8563,SD4600362,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4600362&state=SD&source=Ground%20water&population=956&sys_num=0,JERAULD,WESSINGTON SPRINGS,SD,956,Ground water
3378,AZ0409074,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0409074&state=AZ&source=Ground%20water&population=64&sys_num=0,NAVAJO,LINDEN,AZ,64,Ground water
12493,IA7128036,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA7128036&state=IA&source=Ground%20water&population=1692&sys_num=0,O'BRIEN,HARTLEY,IA,1692,Ground water
36192,MI0040668,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0040668&state=MI&source=Ground%20water&population=75&sys_num=0,VAN BUREN,NOT REPORTED,MI,75,Ground water
32418,PA2080009,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA2080009&state=PA&source=Ground%20water&population=93&sys_num=0,BRADFORD,NOT REPORTED,PA,93,Ground water
38886,CA1310002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1310002&state=CA&source=Surface%20water&population=38572&sys_num=0,IMPERIAL,CALEXICO,CA,38572,Surface water
47083,DE0000561,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE0000561&state=DE&source=Ground%20water&population=50&sys_num=0,KENT,CAMDEN-WYOMING,DE,50,Ground water
11770,MN1020044,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1020044&state=MN&source=Ground%20water&population=72&sys_num=0,ANOKA,OAK GROVE,MN,72,Ground water
9831,KS2014709,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2014709&state=KS&source=Ground%20water&population=432&sys_num=0,PHILLIPS,PHILLIPSBURG,KS,432,Ground water
22914,MS0290005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0290005&state=MS&source=Surface%20water%20purchased&population=2397&sys_num=0,ITAWAMBA,NOT REPORTED,MS,2397,Surface water purchased
21013,OH1101212,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH1101212&state=OH&source=Ground%20water&population=11500&sys_num=0,CHAMPAIGN,NOT REPORTED,OH,11500,Ground water
31371,PA4070045,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA4070045&state=PA&source=Ground%20water&population=350&sys_num=0,BLAIR,NOT REPORTED,PA,350,Ground water
34201,NY0501710,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0501710&state=NY&source=Surface%20water&population=27179&sys_num=0,CAYUGA,AUBURN (C),NY,27179,Surface water
15073,AR0000425,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000425&state=AR&source=Surface%20water&population=1641&sys_num=0,PIKE,NOT REPORTED,AR,1641,Surface water
10449,OK3002801,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3002801&state=OK&source=Ground%20water%20purchased&population=188&sys_num=0,GREER,NOT REPORTED,OK,188,Ground water purchased
25219,GA2190053,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2190053&state=GA&source=Ground%20water&population=140&sys_num=0,OCONEE,WATKINSVILLE,GA,140,Ground water
43241,NH2542070,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH2542070&state=NH&source=Ground%20water&population=145&sys_num=0,ROCKINGHAM,WINDHAM,NH,145,Ground water
28470,NC0465135,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0465135&state=NC&source=Ground%20water&population=50&sys_num=0,NEW HANOVER,WILMINGTON,NC,50,Ground water
41649,TX1013144,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1013144&state=TX&source=Ground%20water&population=249&sys_num=0,HARRIS,NOT REPORTED,TX,249,Ground water
26381,GA1470057,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1470057&state=GA&source=Ground%20water&population=151&sys_num=0,HART,HARTWELL,GA,151,Ground water
6184,WY5601496,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WY5601496&state=WY&source=Surface%20water%20purchased&population=300&sys_num=0,PARK,CODY,WY,300,Surface water purchased
19054,IL0977050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0977050&state=IL&source=Ground%20water&population=189&sys_num=0,LAKE,NOT REPORTED,IL,189,Ground water
10328,OK3004709,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3004709&state=OK&source=Surface%20water%20purchased&population=289&sys_num=0,MCCLAIN,NOT REPORTED,OK,289,Surface water purchased
25651,GA1150001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1150001&state=GA&source=Surface%20water&population=41738&sys_num=0,FLOYD,ROME,GA,41738,Surface water
23484,AL0001439,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0001439&state=AL&source=Surface%20water%20purchased&population=5610&sys_num=0,MARENGO,LINDEN,AL,5610,Surface water purchased
6470,CO0121100,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0121100&state=CO&source=Surface%20water%20purchased&population=1800&sys_num=0,EL PASO,NOT REPORTED,CO,1800,Surface water purchased
25077,FL6511850,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6511850&state=FL&source=Ground%20water&population=1100&sys_num=0,PASCO,SAN ANTONIO,FL,1100,Ground water
21477,KY0080910,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KY0080910&state=KY&source=Ground%20water&population=200&sys_num=0,BOONE,NOT REPORTED,KY,200,Ground water
46920,DE0000599,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE0000599&state=DE&source=Ground%20water&population=300&sys_num=0,SUSSEX,SEAFORD,DE,300,Ground water
8251,SD4600113,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4600113&state=SD&source=Surface%20water%20purchased&population=89&sys_num=0,MARSHALL,EDEN,SD,89,Surface water purchased
27185,SC2620002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC2620002&state=SC&source=Surface%20water%20purchased&population=17452&sys_num=0,HORRY,LITTLE RIVER,SC,17452,Surface water purchased
34695,NY0322835,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0322835&state=NY&source=Ground%20water%20purchased&population=350&sys_num=0,BROOME,DICKINSON  (T),NY,350,Ground water purchased
24849,FL3590571,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3590571&state=FL&source=Ground%20water&population=63498&sys_num=0,SEMINOLE,WINTER PK/CASSELBERY,FL,63498,Ground water
45482,MA2257000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA2257000&state=MA&source=Surface%20water&population=5122&sys_num=0,WORCESTER,RUTLAND,MA,5122,Surface water
27852,NC3086013,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC3086013&state=NC&source=Ground%20water&population=46&sys_num=0,SURRY,PINNACLE,NC,46,Ground water
44276,CT1410661,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT1410661&state=CT&source=Ground%20water&population=85&sys_num=0,WINDHAM,THOMPSON,CT,85,Ground water
2992,OR4100290,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100290&state=OR&source=Ground%20water&population=149&sys_num=0,LANE,NOT REPORTED,OR,149,Ground water
43134,NH2082030,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH2082030&state=NH&source=Ground%20water&population=40&sys_num=0,ROCKINGHAM,SANDOWN,NH,40,Ground water
23732,FL6534918,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6534918&state=FL&source=Ground%20water&population=784&sys_num=0,POLK,WINTER HAVEN,FL,784,Ground water
12176,IA5784309,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA5784309&state=IA&source=Ground%20water&population=80&sys_num=0,LINN,BERTRAM,IA,80,Ground water
45195,MA4050000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4050000&state=MA&source=Surface%20water%20purchased&population=20878&sys_num=0,NORFOLK,CANTON,MA,20878,Surface water purchased
15020,AR0000378,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000378&state=AR&source=Ground%20water&population=3336&sys_num=0,MISSISSIPPI,NOT REPORTED,AR,3336,Ground water
20830,OH2700316,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH2700316&state=OH&source=Ground%20water%20purchased&population=830&sys_num=0,GALLIA,NOT REPORTED,OH,830,Ground water purchased
46762,DE0000987,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE0000987&state=DE&source=Ground%20water&population=75&sys_num=0,KENT,CHESWOLD,DE,75,Ground water
16431,WI6170260,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI6170260&state=WI&source=Ground%20water&population=1043&sys_num=0,DUNN,BOYCEVILLE,WI,1043,Ground water
14343,MO5010733,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5010733&state=MO&source=Ground%20water&population=2400&sys_num=0,NEWTON,SENECA,MO,2400,Ground water
23459,AL0000789,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000789&state=AL&source=Ground%20water&population=4845&sys_num=0,LAUDERDALE,ROGERSVILLE,AL,4845,Ground water
1191,WA5311161,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5311161&state=WA&source=Ground%20water&population=28&sys_num=0,WALLA WALLA,NOT REPORTED,WA,28,Ground water
38658,CA4010001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA4010001&state=CA&source=Surface%20water%20purchased&population=17064&sys_num=0,SAN LUIS OBISPO,NOT REPORTED,CA,17064,Surface water purchased
16278,LA1083011,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1083011&state=LA&source=Ground%20water%20purchased&population=240&sys_num=0,RICHLAND PARISH,NOT REPORTED,LA,240,Ground water purchased
37777,AK2263010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2263010&state=AK&source=Ground%20water&population=31&sys_num=0,DILLINGHAM CENSUS AREA,DILLINGHAM,AK,31,Ground water
28344,NC0467136,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0467136&state=NC&source=Ground%20water&population=2586&sys_num=0,ONSLOW,JACKSONVILLE,NC,2586,Ground water
45034,RI2519424,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=RI2519424&state=RI&source=Ground%20water&population=133&sys_num=0,PROVIDENCE,GLOCESTER,RI,133,Ground water
8249,SD4602099,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4602099&state=SD&source=Surface%20water%20purchased&population=180&sys_num=0,YANKTON,MISSION HILL<br>YANKTON</br>,SD,180,Surface water purchased
2746,OR4100945,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100945&state=OR&source=Ground%20water&population=150&sys_num=0,CLACKAMAS,NOT REPORTED,OR,150,Ground water
16535,WI4200490,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI4200490&state=WI&source=Ground%20water&population=60&sys_num=0,FOND DU LAC,CAMPBELLSPORT,WI,60,Ground water
8995,NE3104710,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3104710&state=NE&source=Ground%20water&population=660&sys_num=0,DAWSON,OVERTON,NE,660,Ground water
25605,GA2490000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2490000&state=GA&source=Ground%20water&population=2779&sys_num=0,SCHLEY,ELLAVILLE,GA,2779,Ground water
43726,MA3288000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA3288000&state=MA&source=Ground%20water&population=18317&sys_num=0,MIDDLESEX,SUDBURY,MA,18317,Ground water
32097,PA7210013,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA7210013&state=PA&source=Ground%20water&population=170&sys_num=0,CUMBERLAND,NOT REPORTED,PA,170,Ground water
1348,WA5363448,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5363448&state=WA&source=Ground%20water&population=42&sys_num=0,MASON,NOT REPORTED,WA,42,Ground water
27453,NC0464035,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0464035&state=NC&source=Ground%20water&population=700&sys_num=0,NASH,BAILEY,NC,700,Ground water
18289,IL0311650,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0311650&state=IL&source=Surface%20water%20purchased&population=12590&sys_num=0,COOK,LINCOLNWOOD,IL,12590,Surface water purchased
39729,CA4900612,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA4900612&state=CA&source=Ground%20water&population=350&sys_num=0,SONOMA,NOT REPORTED,CA,350,Ground water
29223,VA4103230,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA4103230&state=VA&source=Ground%20water&population=417&sys_num=0,LANCASTER,NOT REPORTED,VA,417,Ground water
16770,WI7290549,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI7290549&state=WI&source=Ground%20water&population=170&sys_num=0,JUNEAU,HUSTLER,WI,170,Ground water
47054,DE00A0327,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE00A0327&state=DE&source=Ground%20water&population=213&sys_num=0,SUSSEX,SEAFORD,DE,213,Ground water
5113,ID3140098,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID3140098&state=ID&source=Ground%20water&population=240&sys_num=0,CANYON,NOT REPORTED,ID,240,Ground water
19622,IN5215008,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5215008&state=IN&source=Ground%20water&population=5175&sys_num=0,DEARBORN,WEST HARRISON,IN,5175,Ground water
18204,IL0390200,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0390200&state=IL&source=Ground%20water&population=374&sys_num=0,DE WITT,KENNEY,IL,374,Ground water
34982,NY5817537,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5817537&state=NY&source=Surface%20water%20purchased&population=251&sys_num=0,WAYNE,LYONS (T),NY,251,Surface water purchased
41661,TX1700480,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1700480&state=TX&source=Ground%20water&population=450&sys_num=0,MONTGOMERY,NOT REPORTED,TX,450,Ground water
43578,MA3176000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA3176000&state=MA&source=Surface%20water%20purchased&population=56173&sys_num=0,MIDDLESEX,MEDFORD,MA,56173,Surface water purchased
24542,FL3531275,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3531275&state=FL&source=Ground%20water&population=75&sys_num=0,POLK,HAINES CITY,FL,75,Ground water
27357,SC0750002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC0750002&state=SC&source=Ground%20water%20purchased&population=2262&sys_num=0,BEAUFORT,HILTON HEAD ISLAND,SC,2262,Ground water purchased
21855,TN0000594,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000594&state=TN&source=Surface%20water&population=4483&sys_num=0,HAWKINS,ROGERSVILLE,TN,4483,Surface water
34712,NY1511360,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1511360&state=NY&source=Ground%20water&population=240&sys_num=0,ESSEX,NORTH ELBA (T),NY,240,Ground water
23788,FL3640557,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3640557&state=FL&source=Ground%20water&population=13437&sys_num=0,VOLUSIA,HOLLY HILL,FL,13437,Ground water
45411,MA4201000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4201000&state=MA&source=Surface%20water&population=95072&sys_num=0,BRISTOL,NEW BEDFORD,MA,95072,Surface water
47895,MD0110230,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0110230&state=MD&source=Ground%20water&population=63&sys_num=0,GARRETT,NOT REPORTED,MD,63,Ground water
22308,MS0570051,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0570051&state=MS&source=Ground%20water&population=2185&sys_num=0,PIKE,NOT REPORTED,MS,2185,Ground water
40371,TX1010810,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1010810&state=TX&source=Ground%20water&population=234&sys_num=0,HARRIS,NOT REPORTED,TX,234,Ground water
10577,OK1020703,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK1020703&state=OK&source=Surface%20water&population=404&sys_num=0,LINCOLN,NOT REPORTED,OK,404,Surface water
40790,TX0220001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0220001&state=TX&source=Ground%20water&population=7577&sys_num=0,BREWSTER,NOT REPORTED,TX,7577,Ground water
1491,WA5369020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5369020&state=WA&source=Ground%20water&population=150&sys_num=0,ISLAND,NOT REPORTED,WA,150,Ground water
4729,ID1280059,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID1280059&state=ID&source=Ground%20water&population=2100&sys_num=0,KOOTENAI,NOT REPORTED,ID,2100,Ground water
6429,CO0115152,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0115152&state=CO&source=Groundwater%20under%20influence%20of%20surface%20water&population=400&sys_num=0,DELTA,NOT REPORTED,CO,400,Groundwater under influence of surface water
9239,KS2011711,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2011711&state=KS&source=Ground%20water&population=409&sys_num=0,MARSHALL,AXTELL,KS,409,Ground water
36346,MI0001180,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0001180&state=MI&source=Ground%20water&population=527&sys_num=0,SANILAC,NOT REPORTED,MI,527,Ground water
46277,NH2191020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH2191020&state=NH&source=Ground%20water%20purchased&population=125&sys_num=0,COOS,STEWARTSTOWN,NH,125,Ground water purchased
6509,CO0142200,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0142200&state=CO&source=Surface%20water&population=8700&sys_num=0,MONTEZUMA,NOT REPORTED,CO,8700,Surface water
24558,FL3424032,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3424032&state=FL&source=Ground%20water&population=299&sys_num=0,MARION,OCALA,FL,299,Ground water
45463,MA1289002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA1289002&state=MA&source=Ground%20water&population=88&sys_num=0,FRANKLIN,SUNDERLAND,MA,88,Ground water
32028,PA1090050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA1090050&state=PA&source=Ground%20water&population=60&sys_num=0,BUCKS,NOT REPORTED,PA,60,Ground water
15315,AR0000332,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000332&state=AR&source=Surface%20water%20purchased&population=3072&sys_num=0,WASHINGTON,NOT REPORTED,AR,3072,Surface water purchased
32876,NY1450020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1450020&state=NY&source=Surface%20water%20purchased&population=445&sys_num=0,ERIE,COLDEN  (T),NY,445,Surface water purchased
29142,VA3199200,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA3199200&state=VA&source=Surface%20water%20purchased&population=270&sys_num=0,YORK,NOT REPORTED,VA,270,Surface water purchased
12107,IA0105002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA0105002&state=IA&source=Ground%20water&population=781&sys_num=0,ADAIR,ADAIR,IA,781,Ground water
13162,IA2570301,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA2570301&state=IA&source=Ground%20water&population=185&sys_num=0,DALLAS,VAN METER,IA,185,Ground water
27707,NC0407025,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0407025&state=NC&source=Ground%20water&population=2550&sys_num=0,BEAUFORT,CHOCOWINITY,NC,2550,Ground water
45706,NH0882220,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0882220&state=NH&source=Ground%20water&population=90&sys_num=0,BELKNAP,GILFORD,NH,90,Ground water
33233,NY0212034,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0212034&state=NY&source=Ground%20water&population=55&sys_num=0,ALLEGANY,GENESEE (T),NY,55,Ground water
