,wid,links,county,city,state,population,watertype
9046,NE3110906,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3110906&state=NE&source=Ground%20water%20purchased&population=218&sys_num=0,LANCASTER,ROCA,NE,218,Ground water purchased
33633,NY2525000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY2525000&state=NY&source=Surface%20water%20purchased&population=220&sys_num=0,LIVINGSTON,LIMA (V),NY,220,Surface water purchased
31926,PA2520034,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA2520034&state=PA&source=Ground%20water&population=2943&sys_num=0,PIKE,NOT REPORTED,PA,2943,Ground water
19377,IN5256003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5256003&state=IN&source=Ground%20water&population=950&sys_num=0,NEWTON,GOODLAND,IN,950,Ground water
35536,NY0800628,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0800628&state=NY&source=Ground%20water&population=600&sys_num=0,CHENANGO,OXFORD (T),NY,600,Ground water
36918,MI0004040,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0004040&state=MI&source=Surface%20water&population=3874&sys_num=0,SCHOOLCRAFT,MANISTIQUE,MI,3874,Surface water
28976,NC0440010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0440010&state=NC&source=Surface%20water%20purchased&population=2581&sys_num=0,GREENE,SNOW HILL,NC,2581,Surface water purchased
19055,IL0395225,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0395225&state=IL&source=Ground%20water&population=100&sys_num=0,DE WITT,NOT REPORTED,IL,100,Ground water
28598,NC4066001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC4066001&state=NC&source=Surface%20water%20purchased&population=180&sys_num=0,NORTHAMPTON,GASTON,NC,180,Surface water purchased
1852,WA5383408,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5383408&state=WA&source=Ground%20water&population=90&sys_num=0,MASON,NOT REPORTED,WA,90,Ground water
19481,IN5239004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5239004&state=IN&source=Ground%20water&population=5400&sys_num=0,JEFFERSON,MADISON,IN,5400,Ground water
30437,WV3304213,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WV3304213&state=WV&source=Ground%20water&population=1709&sys_num=0,RANDOLPH,NORTON,WV,1709,Ground water
20731,OH2301412,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH2301412&state=OH&source=Ground%20water&population=1880&sys_num=0,FAIRFIELD,NOT REPORTED,OH,1880,Ground water
20850,OH7541912,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH7541912&state=OH&source=Ground%20water&population=640&sys_num=0,SHELBY,NOT REPORTED,OH,640,Ground water
47862,MD0140005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0140005&state=MD&source=Ground%20water&population=300&sys_num=0,KENT,NOT REPORTED,MD,300,Ground water
9735,KS2012506,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2012506&state=KS&source=Surface%20water%20purchased&population=1092&sys_num=0,MONTGOMERY,INDEPENDENCE,KS,1092,Surface water purchased
45532,MA2287020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA2287020&state=MA&source=Ground%20water&population=345&sys_num=0,WORCESTER,STURBRIDGE,MA,345,Ground water
29773,VA1185626,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA1185626&state=VA&source=Ground%20water&population=82&sys_num=0,TAZEWELL,NOT REPORTED,VA,82,Ground water
19776,IN5253007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5253007&state=IN&source=Surface%20water%20purchased&population=8440&sys_num=0,MONROE,BLOOMINGTON,IN,8440,Surface water purchased
7644,NM3500721,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3500721&state=NM&source=Ground%20water&population=120&sys_num=0,RIO ARRIBA,DIXON,NM,120,Ground water
3159,NV0002538,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NV0002538&state=NV&source=Ground%20water&population=54&sys_num=0,NYE,NOT REPORTED,NV,54,Ground water
10485,OK3001001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3001001&state=OK&source=Surface%20water%20purchased&population=80&sys_num=0,CARTER,NOT REPORTED,OK,80,Surface water purchased
28416,NC0149168,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0149168&state=NC&source=Ground%20water&population=102&sys_num=0,IREDELL,MOORESVILLE,NC,102,Ground water
18587,IL0312340,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0312340&state=IL&source=Surface%20water%20purchased&population=68500&sys_num=0,COOK,PALATINE,IL,68500,Surface water purchased
8639,NE3105701,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3105701&state=NE&source=Ground%20water&population=600&sys_num=0,DUNDY,BENKELMAN,NE,600,Ground water
2782,OR4101080,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4101080&state=OR&source=Ground%20water&population=200&sys_num=0,KLAMATH,NOT REPORTED,OR,200,Ground water
683,WA5336241,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5336241&state=WA&source=Ground%20water&population=84&sys_num=0,KITSAP,NOT REPORTED,WA,84,Ground water
37069,MI0004960,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0004960&state=MI&source=Ground%20water&population=246&sys_num=0,OAKLAND,NOT REPORTED,MI,246,Ground water
42996,NH2401030,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH2401030&state=NH&source=Ground%20water&population=100&sys_num=0,CHESHIRE,WALPOLE,NH,100,Ground water
25674,GA1190051,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1190051&state=GA&source=Surface%20water%20purchased&population=2764&sys_num=0,FRANKLIN,NOT REPORTED,GA,2764,Surface water purchased
18367,IL1395199,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1395199&state=IL&source=Ground%20water%20purchased&population=195&sys_num=0,MOULTRIE,NOT REPORTED,IL,195,Ground water purchased
28619,NC0241539,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0241539&state=NC&source=Ground%20water&population=120&sys_num=0,GUILFORD,OAK RIDGE,NC,120,Ground water
18447,IL0210350,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0210350&state=IL&source=Ground%20water&population=480&sys_num=0,CHRISTIAN,MOUNT AUBURN,IL,480,Ground water
10537,OK2006704,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2006704&state=OK&source=Ground%20water&population=1479&sys_num=0,SEMINOLE,NOT REPORTED,OK,1479,Ground water
6110,WY5601248,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WY5601248&state=WY&source=Ground%20water&population=71&sys_num=0,GOSHEN,TORRINGTON,WY,71,Ground water
46441,VT0020990,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0020990&state=VT&source=Ground%20water&population=50&sys_num=0,BENNINGTON,DORSET,VT,50,Ground water
22466,MS0820015,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0820015&state=MS&source=Ground%20water&population=1155&sys_num=0,YAZOO,NOT REPORTED,MS,1155,Ground water
47527,MD0040026,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0040026&state=MD&source=Ground%20water&population=1108&sys_num=0,CALVERT,NOT REPORTED,MD,1108,Ground water
17158,WI2680242,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI2680242&state=WI&source=Ground%20water&population=80&sys_num=0,WAUKESHA,WAUKESHA,WI,80,Ground water
34658,NY1310666,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1310666&state=NY&source=Ground%20water&population=36&sys_num=0,DUTCHESS,LAGRANGE (T),NY,36,Ground water
33415,NY4630007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY4630007&state=NY&source=Ground%20water&population=42&sys_num=0,SCHENECTADY,DUANESBURG (T),NY,42,Ground water
28569,NC0157147,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0157147&state=NC&source=Ground%20water&population=53&sys_num=0,MACON,AQUONE,NC,53,Ground water
20937,OH7708812,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH7708812&state=OH&source=Ground%20water&population=143&sys_num=0,SUMMIT,NOT REPORTED,OH,143,Ground water
36679,MI0003080,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0003080&state=MI&source=Ground%20water&population=225&sys_num=0,LIVINGSTON,NOT REPORTED,MI,225,Ground water
45556,MA4052067,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4052067&state=MA&source=Ground%20water&population=414&sys_num=0,PLYMOUTH,CARVER,MA,414,Ground water
15621,LA1063019,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1063019&state=LA&source=Ground%20water&population=1494&sys_num=0,LIVINGSTON PARISH,NOT REPORTED,LA,1494,Ground water
23140,AL0000082,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000082&state=AL&source=Ground%20water&population=2235&sys_num=0,BARBOUR,CLAYTON,AL,2235,Ground water
1713,WA5376925,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5376925&state=WA&source=Ground%20water&population=62&sys_num=0,KITSAP,NOT REPORTED,WA,62,Ground water
11089,OK3007409,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3007409&state=OK&source=Surface%20water%20purchased&population=1000&sys_num=0,WASHINGTON,NOT REPORTED,OK,1000,Surface water purchased
25902,GA1450016,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1450016&state=GA&source=Surface%20water%20purchased&population=70&sys_num=0,HARRIS,NOT REPORTED,GA,70,Surface water purchased
26,WA5301450,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5301450&state=WA&source=Ground%20water%20purchased&population=3000&sys_num=0,KING,NOT REPORTED,WA,3000,Ground water purchased
14227,MO1024477,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO1024477&state=MO&source=Ground%20water%20purchased&population=985&sys_num=0,PLATTE,WESTON,MO,985,Ground water purchased
38201,PR0724157,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0724157&state=PR&source=Ground%20water&population=0&sys_num=0,NOT REPORTED,COROZAL,PR,0,Ground water
44395,NJ0901001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ0901001&state=NJ&source=Surface%20water%20purchased&population=61000&sys_num=0,HUDSON,BAYONNE CITY-0901,NJ,61000,Surface water purchased
1424,WA5366914,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5366914&state=WA&source=Ground%20water&population=147&sys_num=0,PIERCE,NOT REPORTED,WA,147,Ground water
40284,TX1010658,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1010658&state=TX&source=Ground%20water&population=174&sys_num=0,HARRIS,NOT REPORTED,TX,174,Ground water
14733,AR0000339,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000339&state=AR&source=Ground%20water&population=2313&sys_num=0,LONOKE,NOT REPORTED,AR,2313,Ground water
13723,MO1024247,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO1024247&state=MO&source=Surface%20water&population=2700&sys_num=0,HENRY<br>ST. CLAIR</br>,CLINTON,MO,2700,Surface water
22750,MS0260014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0260014&state=MS&source=Ground%20water&population=939&sys_num=0,HOLMES,NOT REPORTED,MS,939,Ground water
46885,DE0020065,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=DE0020065&state=DE&source=Ground%20water&population=102&sys_num=0,KENT,HARRINGTON,DE,102,Ground water
2957,OR4100821,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100821&state=OR&source=Surface%20water&population=1200&sys_num=0,LINCOLN,NOT REPORTED,OR,1200,Surface water
13685,MO5238119,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5238119&state=MO&source=Ground%20water&population=96&sys_num=0,POLK,NOT REPORTED,MO,96,Ground water
7547,NM3527505,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3527505&state=NM&source=Ground%20water&population=916&sys_num=0,CURRY,MELROSE,NM,916,Ground water
11260,MN1860005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1860005&state=MN&source=Ground%20water&population=15666&sys_num=0,WRIGHT,BUFFALO,MN,15666,Ground water
531,WA5304601,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5304601&state=WA&source=Ground%20water&population=230&sys_num=0,THURSTON,NOT REPORTED,WA,230,Ground water
1500,WA5369166,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5369166&state=WA&source=Ground%20water&population=40&sys_num=0,THURSTON,NOT REPORTED,WA,40,Ground water
5051,ID1280132,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID1280132&state=ID&source=Ground%20water&population=160&sys_num=0,KOOTENAI,NOT REPORTED,ID,160,Ground water
12007,MN1460010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1460010&state=MN&source=Ground%20water&population=1115&sys_num=0,MARTIN,TRUMAN,MN,1115,Ground water
38821,CA1500409,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1500409&state=CA&source=Ground%20water&population=511&sys_num=0,KERN,NOT REPORTED,CA,511,Ground water
1783,WA5380130,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5380130&state=WA&source=Ground%20water&population=47&sys_num=0,KING,NOT REPORTED,WA,47,Ground water
42076,TX1010795,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1010795&state=TX&source=Ground%20water&population=60&sys_num=0,HARRIS,NOT REPORTED,TX,60,Ground water
40544,TX0200386,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0200386&state=TX&source=Ground%20water&population=3780&sys_num=0,BRAZORIA,NOT REPORTED,TX,3780,Ground water
26764,GA2950014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2950014&state=GA&source=Ground%20water&population=3270&sys_num=0,WALKER,NOT REPORTED,GA,3270,Ground water
8415,SD4600235,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4600235&state=SD&source=Ground%20water%20purchased&population=1022&sys_num=0,TURNER,PARKER,SD,1022,Ground water purchased
38165,PR0005086,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0005086&state=PR&source=Surface%20water&population=41971&sys_num=0,CAGUAS MUNICIPIO,CAGUAS,PR,41971,Surface water
27324,SC4350016,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC4350016&state=SC&source=Ground%20water&population=412&sys_num=0,SUMTER,SUMTER,SC,412,Ground water
26425,GA2670005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2670005&state=GA&source=Ground%20water&population=3500&sys_num=0,TATTNALL,NOT REPORTED,GA,3500,Ground water
19672,IN5230005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5230005&state=IN&source=Ground%20water&population=193&sys_num=0,HANCOCK,GREENFIELD,IN,193,Ground water
7372,NM3503221,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3503221&state=NM&source=Ground%20water&population=220&sys_num=0,TAOS,OJO CALIENTE,NM,220,Ground water
42403,VT0005269,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005269&state=VT&source=Ground%20water&population=350&sys_num=0,WASHINGTON,MARSHFIELD,VT,350,Ground water
7880,ND2500266,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ND2500266&state=ND&source=Ground%20water&population=275&sys_num=0,MCHENRY,DRAKE,ND,275,Ground water
37679,AK2380214,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2380214&state=AK&source=Surface%20water&population=83&sys_num=0,VALDEZ-CORDOVA CENSUS AREA,GAKONA,AK,83,Surface water
29886,VA2069525,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA2069525&state=VA&source=Ground%20water&population=330&sys_num=0,FREDERICK,NOT REPORTED,VA,330,Ground water
23995,FL3420411,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3420411&state=FL&source=Ground%20water&population=224&sys_num=0,MARION,OCALA,FL,224,Ground water
17614,IL1170150,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1170150&state=IL&source=Surface%20water&population=5917&sys_num=0,MACOUPIN,CARLINVILLE,IL,5917,Surface water
21871,TN0000757,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000757&state=TN&source=Ground%20water%20purchased&population=729&sys_num=0,OBION,NOT REPORTED,TN,729,Ground water purchased
22918,MS0280001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0280001&state=MS&source=Ground%20water&population=795&sys_num=0,ISSAQUENA,NOT REPORTED,MS,795,Ground water
6048,WY5600080,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WY5600080&state=WY&source=Surface%20water%20purchased&population=250&sys_num=0,NATRONA,MILLS,WY,250,Surface water purchased
26992,SC4050015,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC4050015&state=SC&source=Surface%20water%20purchased&population=859&sys_num=0,RICHLAND,IRMO,SC,859,Surface water purchased
1344,WA5313560,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5313560&state=WA&source=Ground%20water&population=500&sys_num=0,JEFFERSON,NOT REPORTED,WA,500,Ground water
4463,UTAH23044,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH23044&state=UT&source=Ground%20water%20purchased&population=300&sys_num=0,TOOELE,NOT REPORTED,UT,300,Ground water purchased
13504,MO4048167,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO4048167&state=MO&source=Ground%20water&population=66&sys_num=0,TEXAS,MOUNTAIN GROVE,MO,66,Ground water
4633,ID1280260,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID1280260&state=ID&source=Ground%20water&population=456&sys_num=0,KOOTENAI,NOT REPORTED,ID,456,Ground water
38369,PR0556145,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0556145&state=PR&source=Ground%20water&population=53&sys_num=0,PATILLAS MUNICIPIO,PATILLAS,PR,53,Ground water
16992,WI2680202,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI2680202&state=WI&source=Ground%20water&population=262&sys_num=0,WAUKESHA,ELM GROVE,WI,262,Ground water
34284,NY3930047,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3930047&state=NY&source=Ground%20water&population=60&sys_num=0,PUTNAM,SOUTHEAST (T),NY,60,Ground water
8051,ND3500842,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ND3500842&state=ND&source=Ground%20water&population=2876&sys_num=0,PIERCE,RUGBY,ND,2876,Ground water
6430,CO0130152,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0130152&state=CO&source=Surface%20water%20purchased&population=400&sys_num=0,JEFFERSON,NOT REPORTED,CO,400,Surface water purchased
30476,WV3300238,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WV3300238&state=WV&source=Ground%20water&population=109&sys_num=0,BERKELEY,MARTINSBURG,WV,109,Ground water
45143,MA1111000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA1111000&state=MA&source=Ground%20water&population=101&sys_num=0,HAMPSHIRE,GRANBY,MA,101,Ground water
18555,IL0330150,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0330150&state=IL&source=Ground%20water%20purchased&population=2490&sys_num=0,CRAWFORD,OBLONG,IL,2490,Ground water purchased
31606,PA2450099,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA2450099&state=PA&source=Ground%20water&population=600&sys_num=0,MONROE,NOT REPORTED,PA,600,Ground water
38893,CA3610851,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3610851&state=CA&source=Ground%20water%20purchased&population=2000&sys_num=0,SAN BERNARDINO,NOT REPORTED,CA,2000,Ground water purchased
24129,FL6277060,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6277060&state=FL&source=Ground%20water&population=7009&sys_num=0,HERNANDO,BROOKSVILLE,FL,7009,Ground water
39164,CA3610114,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3610114&state=CA&source=Surface%20water&population=4000&sys_num=0,SAN BERNARDINO,NOT REPORTED,CA,4000,Surface water
3489,AZ0408341,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0408341&state=AZ&source=Ground%20water&population=648&sys_num=0,MOHAVE,KINGMAN,AZ,648,Ground water
45733,NH0613060,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0613060&state=NH&source=Ground%20water&population=132&sys_num=0,ROCKINGHAM,DERRY,NH,132,Ground water
39819,CA1510036,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1510036&state=CA&source=Ground%20water&population=984&sys_num=0,KERN,NOT REPORTED,CA,984,Ground water
33359,NY1302768,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1302768&state=NY&source=Surface%20water%20purchased&population=1500&sys_num=0,DUTCHESS,HYDE PARK (T),NY,1500,Surface water purchased
25920,GA0310028,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0310028&state=GA&source=Ground%20water&population=127&sys_num=0,BULLOCH,STATESBORO,GA,127,Ground water
43309,MA4001000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4001000&state=MA&source=Surface%20water&population=32910&sys_num=0,PLYMOUTH,ABINGTON,MA,32910,Surface water
8486,SD4600297,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4600297&state=SD&source=Surface%20water%20purchased&population=126&sys_num=0,MINNEHAHA,SIOUX FALLS,SD,126,Surface water purchased
14422,MO4010758,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO4010758&state=MO&source=Ground%20water&population=2000&sys_num=0,PEMISCOT,STEELE,MO,2000,Ground water
20961,OH2601011,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH2601011&state=OH&source=Surface%20water&population=3690&sys_num=0,FULTON,NOT REPORTED,OH,3690,Surface water
40410,TX0610266,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0610266&state=TX&source=Surface%20water%20purchased&population=25&sys_num=0,DENTON,NOT REPORTED,TX,25,Surface water purchased
39516,CA3900705,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3900705&state=CA&source=Ground%20water&population=55&sys_num=0,SAN JOAQUIN,NOT REPORTED,CA,55,Ground water
24516,FL1460147,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL1460147&state=FL&source=Ground%20water&population=19320&sys_num=0,OKALOOSA,NICEVILLE,FL,19320,Ground water
46147,NH1842050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1842050&state=NH&source=Ground%20water&population=46&sys_num=0,CARROLL,OSSIPEE,NH,46,Ground water
26478,GA0510145,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0510145&state=GA&source=Ground%20water&population=307&sys_num=0,CHATHAM,NOT REPORTED,GA,307,Ground water
26447,GA1030093,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1030093&state=GA&source=Ground%20water&population=398&sys_num=0,EFFINGHAM,NOT REPORTED,GA,398,Ground water
29789,VA1155641,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA1155641&state=VA&source=Surface%20water&population=9452&sys_num=0,PULASKI,NOT REPORTED,VA,9452,Surface water
