,wid,links,county,city,state,population,watertype
33138,NY2902821,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY2902821&state=NY&source=Ground%20water&population=8405&sys_num=0,NASSAU,FARMINGDALE (V),NY,8405,Ground water
978,WA5344416,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5344416&state=WA&source=Ground%20water&population=36&sys_num=0,KING,NOT REPORTED,WA,36,Ground water
27206,SC3510001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC3510001&state=SC&source=Surface%20water&population=2013&sys_num=0,MCCORMICK,MCCORMICK,SC,2013,Surface water
13732,MO4010971,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO4010971&state=MO&source=Ground%20water&population=300&sys_num=0,SCOTT,HAYWOOD CITY,MO,300,Ground water
4668,ID1050004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID1050004&state=ID&source=Ground%20water&population=45&sys_num=0,BENEWAH,NOT REPORTED,ID,45,Ground water
42222,VT0020790,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0020790&state=VT&source=Ground%20water&population=82&sys_num=0,WINDSOR,PLYMOUTH,VT,82,Ground water
30615,PA5020070,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA5020070&state=PA&source=Surface%20water%20purchased&population=2050&sys_num=0,ALLEGHENY,NOT REPORTED,PA,2050,Surface water purchased
43835,CT0121081,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT0121081&state=CT&source=Ground%20water&population=60&sys_num=0,TOLLAND,BOLTON,CT,60,Ground water
26200,GA1790022,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1790022&state=GA&source=Ground%20water&population=96&sys_num=0,LIBERTY,NOT REPORTED,GA,96,Ground water
3823,AZ0404032,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0404032&state=AZ&source=Ground%20water&population=17682&sys_num=0,GILA,PAYSON,AZ,17682,Ground water
27298,SC3250060,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC3250060&state=SC&source=Ground%20water&population=73&sys_num=0,LEXINGTON,CHAPIN,SC,73,Ground water
25064,FL6284074,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6284074&state=FL&source=Ground%20water&population=2553&sys_num=0,HIGHLANDS,LAKE PLACID,FL,2553,Ground water
21679,TN0000262,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000262&state=TN&source=Ground%20water&population=37271&sys_num=0,SHELBY,GERMANTOWN,TN,37271,Ground water
11240,MN1180002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1180002&state=MN&source=Ground%20water&population=13590&sys_num=0,CROW WING,BRAINERD,MN,13590,Ground water
29274,VA3181400,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA3181400&state=VA&source=Ground%20water&population=360&sys_num=0,SURRY,NOT REPORTED,VA,360,Ground water
40975,TX1750003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1750003&state=TX&source=Surface%20water%20purchased&population=1735&sys_num=0,NAVARRO,NOT REPORTED,TX,1735,Surface water purchased
31184,PA4410007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA4410007&state=PA&source=Ground%20water&population=63&sys_num=0,LYCOMING,NOT REPORTED,PA,63,Ground water
13516,MO5010192,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5010192&state=MO&source=Ground%20water&population=1465&sys_num=0,STONE,CRANE,MO,1465,Ground water
10628,OK2004711,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2004711&state=OK&source=Ground%20water&population=1450&sys_num=0,MCCLAIN,NOT REPORTED,OK,1450,Ground water
39372,CA3900842,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3900842&state=CA&source=Ground%20water&population=320&sys_num=0,SAN JOAQUIN,NOT REPORTED,CA,320,Ground water
29536,VA4073510,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA4073510&state=VA&source=Ground%20water&population=210&sys_num=0,GLOUCESTER,NOT REPORTED,VA,210,Ground water
44285,CT0400031,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT0400031&state=CT&source=Ground%20water&population=360&sys_num=0,HARTFORD,EAST GRANBY,CT,360,Ground water
18458,IL0090100,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0090100&state=IL&source=Ground%20water%20purchased&population=3271&sys_num=0,BROWN,MOUNT STERLING,IL,3271,Ground water purchased
46363,VT0005529,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005529&state=VT&source=Ground%20water&population=378&sys_num=0,WASHINGTON,BERLIN,VT,378,Ground water
17369,WI1280126,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI1280126&state=WI&source=Ground%20water&population=40&sys_num=0,JEFFERSON,WHITEWATER,WI,40,Ground water
44882,NJ0614003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ0614003&state=NJ&source=Ground%20water&population=33000&sys_num=0,CUMBERLAND,VINELAND CITY-0614,NJ,33000,Ground water
38083,PR0510225,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0510225&state=PR&source=Surface%20water&population=113&sys_num=0,BARRANQUITAS MUNICIPIO,NOT REPORTED,PR,113,Surface water
45083,RI1592024,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=RI1592024&state=RI&source=Surface%20water&population=295700&sys_num=0,PROVIDENCE,SCITUATE,RI,295700,Surface water
2833,OR4101128,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4101128&state=OR&source=Ground%20water&population=78&sys_num=0,KLAMATH,NOT REPORTED,OR,78,Ground water
13958,MO2010487,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO2010487&state=MO&source=Surface%20water&population=5489&sys_num=0,MACON,MACON,MO,5489,Surface water
26690,GA0310180,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0310180&state=GA&source=Ground%20water&population=291&sys_num=0,BULLOCH,STATESBORO,GA,291,Ground water
26311,GA1370063,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1370063&state=GA&source=Ground%20water&population=65&sys_num=0,HABERSHAM,NOT REPORTED,GA,65,Ground water
37499,MI0007070,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0007070&state=MI&source=Ground%20water&population=1640&sys_num=0,ST. JOSEPH,WHITE PIGEON,MI,1640,Ground water
43282,NH0022010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0022010&state=NH&source=Ground%20water&population=123&sys_num=0,CARROLL,ALBANY,NH,123,Ground water
30435,WV3301814,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WV3301814&state=WV&source=Ground%20water%20purchased&population=2503&sys_num=0,JACKSON,RAVENSWOOD,WV,2503,Ground water purchased
7240,NM3535123,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3535123&state=NM&source=Ground%20water&population=675&sys_num=0,SANDOVAL,ALGODONES,NM,675,Ground water
39709,CA1009027,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1009027&state=CA&source=Surface%20water&population=300&sys_num=0,FRESNO,NOT REPORTED,CA,300,Surface water
44529,NJ0416001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ0416001&state=NJ&source=Surface%20water%20purchased&population=11937&sys_num=0,CAMDEN,HADDON TWP.-0416,NJ,11937,Surface water purchased
19548,IN5239005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5239005&state=IN&source=Ground%20water&population=1375&sys_num=0,JEFFERSON,MADISON,IN,1375,Ground water
47466,MD0070230,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0070230&state=MD&source=Ground%20water&population=64&sys_num=0,CECIL,NOT REPORTED,MD,64,Ground water
32546,NY0501710,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0501710&state=NY&source=Surface%20water&population=27179&sys_num=0,CAYUGA,AUBURN (C),NY,27179,Surface water
39431,CA1900636,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1900636&state=CA&source=Ground%20water&population=215&sys_num=0,LOS ANGELES,NOT REPORTED,CA,215,Ground water
14788,AR0000670,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000670&state=AR&source=Surface%20water%20purchased&population=882&sys_num=0,NEWTON,NOT REPORTED,AR,882,Surface water purchased
35357,NY3530065,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3530065&state=NY&source=Ground%20water&population=276&sys_num=0,ORANGE,MONROE (T),NY,276,Ground water
5917,MT0004588,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0004588&state=MT&source=Ground%20water&population=40&sys_num=0,GALLATIN<br>MADISON</br>,BIG SKY,MT,40,Ground water
6029,MT0003807,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0003807&state=MT&source=Surface%20water%20purchased&population=530&sys_num=0,YELLOWSTONE,BILLINGS,MT,530,Surface water purchased
17386,IL0015150,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0015150&state=IL&source=Ground%20water%20purchased&population=876&sys_num=0,ADAMS,NOT REPORTED,IL,876,Ground water purchased
45627,MA1120001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA1120001&state=MA&source=Ground%20water&population=100&sys_num=0,HAMPDEN,HAMPDEN,MA,100,Ground water
38166,PR0613476,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0613476&state=PR&source=Ground%20water&population=992&sys_num=0,CAGUAS MUNICIPIO,CAGUAS,PR,992,Ground water
10154,OK2002420,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2002420&state=OK&source=Ground%20water&population=239&sys_num=0,GARFIELD,NOT REPORTED,OK,239,Ground water
22570,MS0210004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0210004&state=MS&source=Ground%20water&population=558&sys_num=0,GREENE,NOT REPORTED,MS,558,Ground water
38801,CA1500521,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1500521&state=CA&source=Ground%20water&population=28&sys_num=0,KERN,NOT REPORTED,CA,28,Ground water
8721,NE3150471,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3150471&state=NE&source=Ground%20water&population=410&sys_num=0,MADISON,NORFOLK,NE,410,Ground water
13998,MO2010512,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO2010512&state=MO&source=Ground%20water&population=450&sys_num=0,LINN,MEADVILLE,MO,450,Ground water
16138,LA1103194,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1103194&state=LA&source=Ground%20water&population=60&sys_num=0,ST. TAMMANY PARISH,NOT REPORTED,LA,60,Ground water
13102,IA9486052,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA9486052&state=IA&source=Ground%20water&population=174&sys_num=0,WEBSTER,VINCENT,IA,174,Ground water
13025,IA3880001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA3880001&state=IA&source=Ground%20water&population=224&sys_num=0,GRUNDY,STOUT,IA,224,Ground water
26437,GA1870082,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1870082&state=GA&source=Ground%20water&population=88&sys_num=0,LUMPKIN,NOT REPORTED,GA,88,Ground water
35658,NY1721824,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1721824&state=NY&source=Ground%20water&population=350&sys_num=0,FULTON,MAYFIELD (T),NY,350,Ground water
25073,FL6411098,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6411098&state=FL&source=Surface%20water%20purchased&population=7603&sys_num=0,MANATEE,LONGBOAT KEY,FL,7603,Surface water purchased
47989,MD0020035,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0020035&state=MD&source=Ground%20water&population=1200&sys_num=0,ANNE ARUNDEL,NOT REPORTED,MD,1200,Ground water
10404,OK3004704,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3004704&state=OK&source=Ground%20water%20purchased&population=100&sys_num=0,MCCLAIN,NOT REPORTED,OK,100,Ground water purchased
490,WA5319210,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5319210&state=WA&source=Ground%20water&population=728&sys_num=0,CLALLAM,NOT REPORTED,WA,728,Ground water
19412,IN5240012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5240012&state=IN&source=Surface%20water%20purchased&population=250&sys_num=0,JENNINGS,NORTH VERNON,IN,250,Surface water purchased
29661,VA4036500,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA4036500&state=VA&source=Ground%20water&population=230&sys_num=0,CHARLES CITY,NOT REPORTED,VA,230,Ground water
30879,PA1090145,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA1090145&state=PA&source=Ground%20water&population=1050&sys_num=0,BUCKS,NOT REPORTED,PA,1050,Ground water
29144,VA1035090,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA1035090&state=VA&source=Ground%20water&population=145&sys_num=0,CARROLL,NOT REPORTED,VA,145,Ground water
32349,PA2450080,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA2450080&state=PA&source=Ground%20water&population=310&sys_num=0,MONROE,NOT REPORTED,PA,310,Ground water
9908,KS2016914,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2016914&state=KS&source=Surface%20water&population=47867&sys_num=0,SALINE,SALINA,KS,47867,Surface water
13419,MO3071205,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO3071205&state=MO&source=Ground%20water&population=535&sys_num=0,CAMDEN,NOT REPORTED,MO,535,Ground water
45898,NH1053020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1053020&state=NH&source=Ground%20water&population=207&sys_num=0,ROCKINGHAM,HAMPTON,NH,207,Ground water
35609,NY5903485,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5903485&state=NY&source=Surface%20water%20purchased&population=1768&sys_num=0,WESTCHESTER,MOUNT PLEASANT (T),NY,1768,Surface water purchased
45082,RI1592022,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=RI1592022&state=RI&source=Surface%20water%20purchased&population=16270&sys_num=0,NEWPORT,PORTSMOUTH,RI,16270,Surface water purchased
21070,OH1600712,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH1600712&state=OH&source=Ground%20water&population=2321&sys_num=0,COSHOCTON,NOT REPORTED,OH,2321,Ground water
44522,NJ0506015,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ0506015&state=NJ&source=Ground%20water&population=200&sys_num=0,CAPE MAY,MIDDLE TWP.-0506,NJ,200,Ground water
24443,FL4564397,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL4564397&state=FL&source=Ground%20water&population=650&sys_num=0,ST. LUCIE,FORT PIERCE,FL,650,Ground water
36500,MI0007285,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0007285&state=MI&source=Ground%20water&population=90&sys_num=0,INGHAM,NOT REPORTED,MI,90,Ground water
36235,MI0000485,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0000485&state=MI&source=Surface%20water%20purchased&population=8428&sys_num=0,BAY,NOT REPORTED,MI,8428,Surface water purchased
41376,TX0700007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0700007&state=TX&source=Surface%20water%20purchased&population=2012&sys_num=0,ELLIS,NOT REPORTED,TX,2012,Surface water purchased
20180,OH4634612,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH4634612&state=OH&source=Ground%20water&population=20&sys_num=0,LOGAN,NOT REPORTED,OH,20,Ground water
24246,FL6094957,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6094957&state=FL&source=Ground%20water&population=172&sys_num=0,CITRUS,HOMOSASSA,FL,172,Ground water
27176,SC1710002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC1710002&state=SC&source=Ground%20water&population=2048&sys_num=0,DILLON,LATTA,SC,2048,Ground water
8911,NE3115710,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3115710&state=NE&source=Ground%20water%20purchased&population=450&sys_num=0,SCOTTS BLUFF,LYMAN,NE,450,Ground water purchased
29257,VA2165210,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA2165210&state=VA&source=Surface%20water&population=1700&sys_num=0,ROCKINGHAM,NOT REPORTED,VA,1700,Surface water
5462,MT0000530,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0000530&state=MT&source=Ground%20water&population=35&sys_num=0,LINCOLN,EUREKA,MT,35,Ground water
10842,OK2001468,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2001468&state=OK&source=Ground%20water&population=145&sys_num=0,CLEVELAND,NOT REPORTED,OK,145,Ground water
6554,CO0159040,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0159040&state=CO&source=Surface%20water&population=3063&sys_num=0,SUMMIT,NOT REPORTED,CO,3063,Surface water
2344,OR4100552,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100552&state=OR&source=Ground%20water&population=150&sys_num=0,COOS,NOT REPORTED,OR,150,Ground water
2045,WA5389550,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5389550&state=WA&source=Ground%20water&population=189&sys_num=0,SNOHOMISH,NOT REPORTED,WA,189,Ground water
15223,AR0000296,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000296&state=AR&source=Ground%20water&population=2268&sys_num=0,LAFAYETTE,NOT REPORTED,AR,2268,Ground water
12020,MN1400006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1400006&state=MN&source=Ground%20water&population=34&sys_num=0,LE SUEUR,NOT REPORTED,MN,34,Ground water
27656,NC0150161,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0150161&state=NC&source=Ground%20water&population=114&sys_num=0,JACKSON,CASHIERS,NC,114,Ground water
4098,AZ0410402,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0410402&state=AZ&source=Ground%20water&population=30&sys_num=0,PIMA,TUCSON,AZ,30,Ground water
11350,MN1180011,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1180011&state=MN&source=Ground%20water&population=124&sys_num=0,CROW WING,DEERWOOD,MN,124,Ground water
34229,NY3202410,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3202410&state=NY&source=Ground%20water&population=400&sys_num=0,ONEIDA,BARNEVELD (V)<br>TRENTON (T)</br>,NY,400,Ground water
43313,MA1004000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA1004000&state=MA&source=Ground%20water&population=8207&sys_num=0,BERKSHIRE,ADAMS,MA,8207,Ground water
26832,SC0220003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC0220003&state=SC&source=Ground%20water&population=755&sys_num=0,AIKEN,BATH,SC,755,Ground water
45897,NH2032010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH2032010&state=NH&source=Ground%20water&population=55&sys_num=0,GRAFTON,RUMNEY,NH,55,Ground water
27418,NC3041039,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC3041039&state=NC&source=Ground%20water&population=533&sys_num=0,GUILFORD,OAK RIDGE,NC,533,Ground water
13763,MO4010370,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO4010370&state=MO&source=Ground%20water&population=700&sys_num=0,DUNKLIN,HOLCOMB,MO,700,Ground water
21538,TN0000024,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000024&state=TN&source=Surface%20water&population=19740&sys_num=0,MCMINN,ATHENS,TN,19740,Surface water
27508,NC0431020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0431020&state=NC&source=Ground%20water&population=1115&sys_num=0,DUPLIN,BEULAVILLE,NC,1115,Ground water
8562,SD4600361,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4600361&state=SD&source=Surface%20water%20purchased&population=170&sys_num=0,BEADLE<br>HAND</br>,WESSINGTON,SD,170,Surface water purchased
7374,NM3503301,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3503301&state=NM&source=Ground%20water%20purchased&population=124&sys_num=0,BERNALILLO,TIJERAS,NM,124,Ground water purchased
15676,LA1103165,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1103165&state=LA&source=Ground%20water&population=78&sys_num=0,ST. TAMMANY PARISH,NOT REPORTED,LA,78,Ground water
115,WA5305534,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5305534&state=WA&source=Ground%20water&population=128&sys_num=0,MASON,NOT REPORTED,WA,128,Ground water
8792,NE3114705,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3114705&state=NE&source=Ground%20water&population=4325&sys_num=0,RICHARDSON,FALLS CITY,NE,4325,Ground water
1959,WA5362034,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5362034&state=WA&source=Ground%20water&population=198&sys_num=0,PIERCE,NOT REPORTED,WA,198,Ground water
1131,WA5351867,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5351867&state=WA&source=Ground%20water&population=143&sys_num=0,KITSAP,NOT REPORTED,WA,143,Ground water
5618,MT0001850,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0001850&state=MT&source=Ground%20water&population=76&sys_num=0,MINERAL,PARADISE,MT,76,Ground water
11610,MN1820009,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1820009&state=MN&source=Ground%20water&population=3216&sys_num=0,WASHINGTON,LAKE ELMO,MN,3216,Ground water
24374,FL1230848,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL1230848&state=FL&source=Ground%20water&population=4690&sys_num=0,GULF,PORT ST. JOE,FL,4690,Ground water
43056,NH2082010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH2082010&state=NH&source=Ground%20water&population=30&sys_num=0,ROCKINGHAM,SANDOWN,NH,30,Ground water
14775,AR0000439,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000439&state=AR&source=Surface%20water%20purchased&population=1313&sys_num=0,POLK,NOT REPORTED,AR,1313,Surface water purchased
2627,OR4100454,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100454&state=OR&source=Ground%20water&population=1015&sys_num=0,UNION,NOT REPORTED,OR,1015,Ground water
12607,IA5200304,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA5200304&state=IA&source=Ground%20water&population=122&sys_num=0,JOHNSON,IOWA CITY,IA,122,Ground water
12031,MN1610009,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1610009&state=MN&source=Ground%20water&population=60&sys_num=0,POPE,NOT REPORTED,MN,60,Ground water
3048,OR4100901,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100901&state=OR&source=Ground%20water&population=16020&sys_num=0,MULTNOMAH,NOT REPORTED,OR,16020,Ground water
19008,IL1215510,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1215510&state=IL&source=Surface%20water%20purchased&population=290&sys_num=0,MARION,NOT REPORTED,IL,290,Surface water purchased
24975,FL6290685,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6290685&state=FL&source=Ground%20water&population=300&sys_num=0,HILLSBOROUGH,DOVER,FL,300,Ground water
17454,IL1790050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1790050&state=IL&source=Ground%20water&population=368&sys_num=0,TAZEWELL,ARMINGTON,IL,368,Ground water
4146,UTAH18050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH18050&state=UT&source=Ground%20water&population=150&sys_num=0,SALT LAKE,NOT REPORTED,UT,150,Ground water
14720,AR0000671,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000671&state=AR&source=Surface%20water%20purchased&population=3416&sys_num=0,CRAIGHEAD<br>MISSISSIPPI<br>POINSETT</br></br>,NOT REPORTED,AR,3416,Surface water purchased
43419,MA1069001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA1069001&state=MA&source=Ground%20water&population=265&sys_num=0,HAMPSHIRE,CUMMINGTON,MA,265,Ground water
6478,CO0115171,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0115171&state=CO&source=Surface%20water&population=2054&sys_num=0,DELTA,NOT REPORTED,CO,2054,Surface water
32735,NY5700117,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5700117&state=NY&source=Ground%20water&population=2475&sys_num=0,WASHINGTON,CAMBRIDGE (V),NY,2475,Ground water
28566,NC0392399,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0392399&state=NC&source=Ground%20water&population=111&sys_num=0,WAKE,APEX,NC,111,Ground water
38472,PR0518075,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0518075&state=PR&source=Surface%20water&population=193&sys_num=0,CAYEY MUNICIPIO,CAYEY,PR,193,Surface water
33724,NY2902837,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY2902837&state=NY&source=Ground%20water&population=43000&sys_num=0,NASSAU,MASSAPEQUA PARK (V)<br>OYSTER BAY (T)</br>,NY,43000,Ground water
30122,VA1197880,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA1197880&state=VA&source=Surface%20water%20purchased&population=1001&sys_num=0,WYTHE,NOT REPORTED,VA,1001,Surface water purchased
26073,GA0870030,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0870030&state=GA&source=Ground%20water&population=52&sys_num=0,DECATUR,BAINBRIDGE,GA,52,Ground water
37182,MI0005578,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0005578&state=MI&source=Ground%20water&population=1156&sys_num=0,GRAND TRAVERSE,NOT REPORTED,MI,1156,Ground water
28472,NC4092005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC4092005&state=NC&source=Ground%20water&population=259&sys_num=0,WAKE,APEX,NC,259,Ground water
31573,PA6250017,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA6250017&state=PA&source=Ground%20water&population=78&sys_num=0,ERIE,NOT REPORTED,PA,78,Ground water
21719,TN0000074,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000074&state=TN&source=Surface%20water%20purchased&population=2455&sys_num=0,SULLIVAN,NOT REPORTED,TN,2455,Surface water purchased
10856,OK2007708,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2007708&state=OK&source=Ground%20water&population=185&sys_num=0,WOODWARD,NOT REPORTED,OK,185,Ground water
