,wid,links,county,city,state,population,watertype
1265,WA5358950,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5358950&state=WA&source=Ground%20water&population=200&sys_num=0,WHATCOM,NOT REPORTED,WA,200,Ground water
29819,VA1185695,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA1185695&state=VA&source=Surface%20water&population=4144&sys_num=0,TAZEWELL,NOT REPORTED,VA,4144,Surface water
14589,MO1010850,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO1010850&state=MO&source=Ground%20water%20purchased&population=160&sys_num=0,ATCHISON,WESTBORO,MO,160,Ground water purchased
43045,NH1522010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1522010&state=NH&source=Ground%20water&population=225&sys_num=0,BELKNAP,MEREDITH,NH,225,Ground water
31931,PA6200013,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA6200013&state=PA&source=Ground%20water&population=50&sys_num=0,CRAWFORD,NOT REPORTED,PA,50,Ground water
6769,CO0107451,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0107451&state=CO&source=Ground%20water&population=100&sys_num=0,BOULDER,NOT REPORTED,CO,100,Ground water
28842,NC0103104,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0103104&state=NC&source=Ground%20water&population=420&sys_num=0,ALLEGHANY,ROARING GAP,NC,420,Ground water
29450,VA2187515,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA2187515&state=VA&source=Ground%20water&population=45&sys_num=0,WARREN,NOT REPORTED,VA,45,Ground water
3260,NV0003028,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NV0003028&state=NV&source=Surface%20water%20purchased&population=19081&sys_num=0,CLARK,NOT REPORTED,NV,19081,Surface water purchased
10025,KS2009110,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2009110&state=KS&source=Surface%20water&population=331900&sys_num=0,JOHNSON,KANSAS CITY,KS,331900,Surface water
28221,NC0291120,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0291120&state=NC&source=Ground%20water&population=79&sys_num=0,VANCE,HENDERSON,NC,79,Ground water
43258,NH0341030,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0341030&state=NH&source=Ground%20water&population=1250&sys_num=0,GRAFTON,CAMPTON,NH,1250,Ground water
18246,IL0970840,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0970840&state=IL&source=Ground%20water&population=6791&sys_num=0,LAKE,LAKE VILLA,IL,6791,Ground water
3877,AZ0408082,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0408082&state=AZ&source=Ground%20water&population=135&sys_num=0,MOHAVE,KINGMAN,AZ,135,Ground water
14803,AR0000714,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000714&state=AR&source=Ground%20water&population=1860&sys_num=0,COLUMBIA,NOT REPORTED,AR,1860,Ground water
47429,MD0070034,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0070034&state=MD&source=Ground%20water&population=150&sys_num=0,CECIL,NOT REPORTED,MD,150,Ground water
5785,MT0001018,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0001018&state=MT&source=Ground%20water&population=95&sys_num=0,LAKE,POLSON,MT,95,Ground water
25641,GA1130019,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1130019&state=GA&source=Ground%20water&population=72&sys_num=0,FAYETTE,FAYETTEVILLE,GA,72,Ground water
24466,FL1570146,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL1570146&state=FL&source=Ground%20water&population=18581&sys_num=0,SANTA ROSA,MILTON,FL,18581,Ground water
14562,MO4041308,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO4041308&state=MO&source=Ground%20water&population=135&sys_num=0,ST. FRANCOIS,NOT REPORTED,MO,135,Ground water
45436,MA1223000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA1223000&state=MA&source=Surface%20water%20purchased&population=6487&sys_num=0,FRANKLIN,ORANGE,MA,6487,Surface water purchased
44445,NJ1530007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ1530007&state=NJ&source=Ground%20water&population=80&sys_num=0,OCEAN,STAFFORD TWP.-1530,NJ,80,Ground water
27730,NC0351176,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0351176&state=NC&source=Ground%20water&population=84&sys_num=0,JOHNSTON,GARNER,NC,84,Ground water
10888,OK3006628,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3006628&state=OK&source=Surface%20water%20purchased&population=1000&sys_num=0,ROGERS,NOT REPORTED,OK,1000,Surface water purchased
13789,MO2010389,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO2010389&state=MO&source=Surface%20water%20purchased&population=98&sys_num=0,SULLIVAN,HUMPHREYS,MO,98,Surface water purchased
18663,IL1115730,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1115730&state=IL&source=Ground%20water&population=148&sys_num=0,MCHENRY,NOT REPORTED,IL,148,Ground water
34046,NY0600810,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0600810&state=NY&source=Ground%20water&population=75&sys_num=0,CHAUTAUQUA,CHARLOTTE (T),NY,75,Ground water
46586,VT0005304,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005304&state=VT&source=Ground%20water&population=63&sys_num=0,WINDHAM,ROCKINGHAM,VT,63,Ground water
28481,NC0113214,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0113214&state=NC&source=Ground%20water&population=218&sys_num=0,CABARRUS,HARRISBURG,NC,218,Ground water
26850,SC0720003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC0720003&state=SC&source=Surface%20water&population=107160&sys_num=0,BEAUFORT,NOT REPORTED,SC,107160,Surface water
35664,NY4301308,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY4301308&state=NY&source=Ground%20water&population=450&sys_num=0,ROCKLAND,HAVERSTRAW (T),NY,450,Ground water
37155,MI0005400,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0005400&state=MI&source=Surface%20water%20purchased&population=9132&sys_num=0,WAYNE,PLYMOUTH,MI,9132,Surface water purchased
15657,LA1031006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1031006&state=LA&source=Ground%20water&population=418&sys_num=0,DE SOTO PARISH,NOT REPORTED,LA,418,Ground water
1001,WA5345480,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5345480&state=WA&source=Ground%20water&population=45&sys_num=0,MASON,NOT REPORTED,WA,45,Ground water
7833,ND5100072,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ND5100072&state=ND&source=Ground%20water%20purchased&population=454&sys_num=0,WARD,BERTHOLD,ND,454,Ground water purchased
37618,AK2293205,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2293205&state=AK&source=Surface%20water&population=2700&sys_num=0,VALDEZ-CORDOVA CENSUS AREA,CORDOVA,AK,2700,Surface water
6083,WY5600806,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WY5600806&state=WY&source=Ground%20water&population=75&sys_num=0,TETON,WILSON,WY,75,Ground water
36088,ME0095090,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ME0095090&state=ME&source=Ground%20water&population=143&sys_num=0,AROOSTOOK,FRENCHVILLE,ME,143,Ground water
5255,ID4200053,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID4200053&state=ID&source=Ground%20water&population=250&sys_num=0,ELMORE,NOT REPORTED,ID,250,Ground water
1048,WA5347670,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5347670&state=WA&source=Ground%20water&population=68&sys_num=0,KITSAP,NOT REPORTED,WA,68,Ground water
11316,MN1080010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1080010&state=MN&source=Ground%20water&population=36&sys_num=0,BROWN,COBDEN,MN,36,Ground water
47519,MD0180012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0180012&state=MD&source=Ground%20water&population=620&sys_num=0,ST. MARY'S,NOT REPORTED,MD,620,Ground water
20326,OH6901303,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH6901303&state=OH&source=Surface%20water%20purchased&population=1001&sys_num=0,PUTNAM,NOT REPORTED,OH,1001,Surface water purchased
4118,UTAH03002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH03002&state=UT&source=Ground%20water&population=495&sys_num=0,CACHE,NOT REPORTED,UT,495,Ground water
1101,WA5350500,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5350500&state=WA&source=Ground%20water&population=1767&sys_num=0,CHELAN,NOT REPORTED,WA,1767,Ground water
32047,PA7670086,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA7670086&state=PA&source=Surface%20water&population=13430&sys_num=0,YORK,NOT REPORTED,PA,13430,Surface water
39878,CA5000008,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA5000008&state=CA&source=Surface%20water&population=85&sys_num=0,STANISLAUS,NOT REPORTED,CA,85,Surface water
35192,NY4930001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY4930001&state=NY&source=Surface%20water%20purchased&population=400&sys_num=0,SENECA,JUNIUS (T),NY,400,Surface water purchased
4252,UTAH11058,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH11058&state=UT&source=Ground%20water&population=220&sys_num=0,IRON,NOT REPORTED,UT,220,Ground water
11768,MN1100019,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1100019&state=MN&source=Ground%20water&population=3583&sys_num=0,CARVER,NORWOOD YOUNG AMERICA,MN,3583,Ground water
20119,OH2800412,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH2800412&state=OH&source=Ground%20water&population=5100&sys_num=0,GEAUGA,NOT REPORTED,OH,5100,Ground water
45278,MA4109000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4109000&state=MA&source=Ground%20water&population=425&sys_num=0,DUKES,GOSNOLD,MA,425,Ground water
37983,HI0000105,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=HI0000105&state=HI&source=Ground%20water&population=635&sys_num=0,NOT REPORTED,HONOMU,HI,635,Ground water
15541,LA1017087,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1017087&state=LA&source=Surface%20water%20purchased&population=100&sys_num=0,CADDO PARISH,NOT REPORTED,LA,100,Surface water purchased
7980,ND4200626,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ND4200626&state=ND&source=Ground%20water%20purchased&population=380&sys_num=0,SHERIDAN,MCCLUSKY,ND,380,Ground water purchased
32566,NY4500162,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY4500162&state=NY&source=Ground%20water&population=4753&sys_num=0,SARATOGA,BALLSTON SPA (V),NY,4753,Ground water
7167,CO0110045,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0110045&state=CO&source=Ground%20water&population=53&sys_num=0,CLEAR CREEK,NOT REPORTED,CO,53,Ground water
38593,CA4400692,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA4400692&state=CA&source=Ground%20water&population=54&sys_num=0,SANTA CRUZ,NOT REPORTED,CA,54,Ground water
7388,NM3522329,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3522329&state=NM&source=Ground%20water&population=232&sys_num=0,TAOS,ARROYO SECO,NM,232,Ground water
25882,GA1270028,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1270028&state=GA&source=Ground%20water&population=2083&sys_num=0,GLYNN,JEKYLL ISLAND,GA,2083,Ground water
22907,MS0600006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0600006&state=MS&source=Ground%20water&population=1638&sys_num=0,QUITMAN,NOT REPORTED,MS,1638,Ground water
28143,NC0102104,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0102104&state=NC&source=Surface%20water%20purchased&population=84&sys_num=0,ALEXANDER,BETHLEHEM,NC,84,Surface water purchased
24645,FL3350984,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3350984&state=FL&source=Ground%20water&population=80&sys_num=0,LAKE,LEESBURG,FL,80,Ground water
7466,NM3546930,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3546930&state=NM&source=Ground%20water&population=434&sys_num=0,TORRANCE,MORIARTY,NM,434,Ground water
39417,CA4200703,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA4200703&state=CA&source=Ground%20water&population=135&sys_num=0,SANTA BARBARA,NOT REPORTED,CA,135,Ground water
6530,CO0160100,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0160100&state=CO&source=Surface%20water&population=4520&sys_num=0,TELLER,NOT REPORTED,CO,4520,Surface water
9208,KS2011102,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2011102&state=KS&source=Surface%20water%20purchased&population=175&sys_num=0,LYON,ALLEN,KS,175,Surface water purchased
47365,MD0060206,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0060206&state=MD&source=Ground%20water&population=220&sys_num=0,CARROLL,NOT REPORTED,MD,220,Ground water
9681,KS2012109,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2012109&state=KS&source=Surface%20water&population=1&sys_num=0,MIAMI,PAOLA,KS,1,Surface water
4166,UTAH27089,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH27089&state=UT&source=Ground%20water&population=100&sys_num=0,WASHINGTON,NOT REPORTED,UT,100,Ground water
25557,GA1770004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1770004&state=GA&source=Ground%20water&population=88&sys_num=0,LEE,LEESBURG,GA,88,Ground water
2168,WA5345014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5345014&state=WA&source=Ground%20water&population=185&sys_num=0,SAN JUAN,NOT REPORTED,WA,185,Ground water
9313,KS2015906,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2015906&state=KS&source=Ground%20water&population=465&sys_num=0,RICE,CHASE,KS,465,Ground water
23664,FL6270009,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6270009&state=FL&source=Ground%20water&population=200&sys_num=0,HERNANDO,BROOKSVILLE,FL,200,Ground water
28081,NC0440106,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0440106&state=NC&source=Surface%20water%20purchased&population=9708&sys_num=0,GREENE,SNOW HILL,NC,9708,Surface water purchased
24338,FL6511034,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6511034&state=FL&source=Ground%20water&population=688&sys_num=0,PASCO,NEW PORT RICHEY,FL,688,Ground water
39017,CA3900579,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3900579&state=CA&source=Ground%20water&population=50&sys_num=0,SAN JOAQUIN,NOT REPORTED,CA,50,Ground water
12038,MN1730039,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1730039&state=MN&source=Ground%20water&population=7372&sys_num=0,STEARNS,WAITE PARK,MN,7372,Ground water
28242,NC0454127,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0454127&state=NC&source=Ground%20water&population=241&sys_num=0,LENOIR,KINSTON,NC,241,Ground water
769,WA5331575,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5331575&state=WA&source=Ground%20water&population=95&sys_num=0,PIERCE,NOT REPORTED,WA,95,Ground water
20260,OH2201703,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH2201703&state=OH&source=Surface%20water%20purchased&population=54&sys_num=0,ERIE,NOT REPORTED,OH,54,Surface water purchased
37359,MI0040187,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0040187&state=MI&source=Ground%20water&population=170&sys_num=0,HURON,NOT REPORTED,MI,170,Ground water
35925,ME0090719,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ME0090719&state=ME&source=Ground%20water&population=670&sys_num=0,WASHINGTON,INDIAN TWP ST IND RS<br>PRINCETON</br>,ME,670,Ground water
13751,MO2010362,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO2010362&state=MO&source=Surface%20water%20purchased&population=529&sys_num=0,RANDOLPH,HIGBEE,MO,529,Surface water purchased
6465,CO0123155,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0123155&state=CO&source=Ground%20water&population=140&sys_num=0,GARFIELD,NOT REPORTED,CO,140,Ground water
21586,TN0000104,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000104&state=TN&source=Groundwater%20under%20influence%20of%20surface%20water&population=1858&sys_num=0,MARSHALL,CHAPEL HILL,TN,1858,Groundwater under influence of surface water
14992,AR0000716,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000716&state=AR&source=Ground%20water&population=422&sys_num=0,UNION,NOT REPORTED,AR,422,Ground water
38184,PR0004765,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0004765&state=PR&source=Ground%20water&population=2262&sys_num=0,GUAYAMA MUNICIPIO,BO CIMARRONA<br>GUAYAMA</br>,PR,2262,Ground water
2966,OR4100756,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100756&state=OR&source=Ground%20water&population=88&sys_num=0,MARION,NOT REPORTED,OR,88,Ground water
44621,NJ1603001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ1603001&state=NJ&source=Surface%20water%20purchased&population=12575&sys_num=0,PASSAIC,HALEDON BORO-1603,NJ,12575,Surface water purchased
45354,MA4239051,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4239051&state=MA&source=Ground%20water&population=60&sys_num=0,PLYMOUTH,PLYMOUTH,MA,60,Ground water
36251,MI0006627,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0006627&state=MI&source=Ground%20water&population=160&sys_num=0,BERRIEN,NOT REPORTED,MI,160,Ground water
10682,OK3005102,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3005102&state=OK&source=Surface%20water%20purchased&population=1000&sys_num=0,MUSKOGEE,NOT REPORTED,OK,1000,Surface water purchased
2849,OR4100672,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100672&state=OR&source=Surface%20water&population=750&sys_num=0,COOS,NOT REPORTED,OR,750,Surface water
45168,MA4146039,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4146039&state=MA&source=Ground%20water&population=80&sys_num=0,PLYMOUTH,LAKEVILLE,MA,80,Ground water
34295,NY6000609,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY6000609&state=NY&source=Ground%20water&population=250&sys_num=0,WYOMING,EAGLE (T),NY,250,Ground water
26049,GA0510047,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0510047&state=GA&source=Ground%20water&population=497&sys_num=0,CHATHAM,SAVANNAH,GA,497,Ground water
4605,ID6040042,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID6040042&state=ID&source=Ground%20water&population=50&sys_num=0,BEAR LAKE,NOT REPORTED,ID,50,Ground water
36515,MI0040359,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0040359&state=MI&source=Ground%20water&population=162&sys_num=0,MUSKEGON,NOT REPORTED,MI,162,Ground water
47463,MD0170021,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0170021&state=MD&source=Ground%20water&population=31&sys_num=0,QUEEN ANNE'S,NOT REPORTED,MD,31,Ground water
22166,MS0040004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0040004&state=MS&source=Ground%20water&population=7325&sys_num=0,ATTALA,KOSCIUSKO,MS,7325,Ground water
23120,AL0001540,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0001540&state=AL&source=Surface%20water%20purchased&population=13443&sys_num=0,TUSCALOOSA,NORTHPORT,AL,13443,Surface water purchased
22400,MS0690053,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0690053&state=MS&source=Ground%20water&population=64&sys_num=0,TATE,NOT REPORTED,MS,64,Ground water
12248,IA3405012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA3405012&state=IA&source=Ground%20water&population=7702&sys_num=0,FLOYD,CHARLES CITY,IA,7702,Ground water
4383,UTAH20013,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH20013&state=UT&source=Ground%20water&population=1200&sys_num=0,SANPETE,NOT REPORTED,UT,1200,Ground water
2483,OR4100014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4100014&state=OR&source=Ground%20water&population=60&sys_num=0,LINN,NOT REPORTED,OR,60,Ground water
23497,AL0000772,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000772&state=AL&source=Ground%20water&population=2643&sys_num=0,LAMAR,SULLIGENT,AL,2643,Ground water
15554,LA1103110,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1103110&state=LA&source=Ground%20water&population=300&sys_num=0,ST. TAMMANY PARISH,NOT REPORTED,LA,300,Ground water
37530,MI0007210,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0007210&state=MI&source=Surface%20water&population=25883&sys_num=0,WAYNE,WYANDOTTE,MI,25883,Surface water
2201,WA5396700,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5396700&state=WA&source=Ground%20water&population=98&sys_num=0,WHATCOM,NOT REPORTED,WA,98,Ground water
1085,WA5349515,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5349515&state=WA&source=Ground%20water&population=100&sys_num=0,OKANOGAN,NOT REPORTED,WA,100,Ground water
46524,VT0021207,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0021207&state=VT&source=Ground%20water&population=68&sys_num=0,RUTLAND,KILLINGTON,VT,68,Ground water
14700,AR0000887,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000887&state=AR&source=Surface%20water%20purchased&population=1203&sys_num=0,HEMPSTEAD<br>NEVADA</br>,NOT REPORTED,AR,1203,Surface water purchased
24756,FL6080051,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6080051&state=FL&source=Surface%20water&population=29561&sys_num=0,CHARLOTTE,PUNTA GORDA,FL,29561,Surface water
1421,WA5347240,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5347240&state=WA&source=Ground%20water&population=106&sys_num=0,KITSAP,NOT REPORTED,WA,106,Ground water
26531,GA1730014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1730014&state=GA&source=Ground%20water&population=572&sys_num=0,LANIER,NOT REPORTED,GA,572,Ground water
43058,NH1392060,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1392060&state=NH&source=Surface%20water%20purchased&population=846&sys_num=0,ROCKINGHAM,LONDONDERRY,NH,846,Surface water purchased
4501,UTAH23003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH23003&state=UT&source=Ground%20water&population=8472&sys_num=0,TOOELE,NOT REPORTED,UT,8472,Ground water
706,WA5307989,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5307989&state=WA&source=Ground%20water&population=36&sys_num=0,THURSTON,NOT REPORTED,WA,36,Ground water
10829,OK3006222,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3006222&state=OK&source=Ground%20water%20purchased&population=896&sys_num=0,PONTOTOC,NOT REPORTED,OK,896,Ground water purchased
19660,IN5226007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IN5226007&state=IN&source=Ground%20water&population=750&sys_num=0,GIBSON,PATOKA,IN,750,Ground water
37572,AK2241101,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2241101&state=AK&source=Ground%20water&population=51&sys_num=0,KENAI PENINSULA BOROUGH,SEWARD,AK,51,Ground water
32425,PA7500009,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA7500009&state=PA&source=Ground%20water&population=48&sys_num=0,PERRY,NOT REPORTED,PA,48,Ground water
2127,WA5329075,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5329075&state=WA&source=Ground%20water&population=60&sys_num=0,YAKIMA,NOT REPORTED,WA,60,Ground water
47329,MD0060002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0060002&state=MD&source=Surface%20water&population=24655&sys_num=0,CARROLL,NOT REPORTED,MD,24655,Surface water
17057,WI2460982,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI2460982&state=WI&source=Ground%20water&population=200&sys_num=0,OZAUKEE,MEQUON,WI,200,Ground water
37128,MI0040525,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0040525&state=MI&source=Ground%20water&population=50&sys_num=0,MARQUETTE,NOT REPORTED,MI,50,Ground water
36649,MI0002926,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0002926&state=MI&source=Ground%20water%20purchased&population=1&sys_num=0,ALLEGAN,NOT REPORTED,MI,1,Ground water purchased
3374,AZ0410001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0410001&state=AZ&source=Ground%20water&population=1600&sys_num=0,PIMA,AJO,AZ,1600,Ground water
10086,OK2002603,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2002603&state=OK&source=Ground%20water&population=635&sys_num=0,GRADY,NOT REPORTED,OK,635,Ground water
20491,OH4500212,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH4500212&state=OH&source=Ground%20water&population=65&sys_num=0,LICKING,NOT REPORTED,OH,65,Ground water
20524,OH2301112,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH2301112&state=OH&source=Ground%20water&population=1200&sys_num=0,FAIRFIELD,NOT REPORTED,OH,1200,Ground water
27676,NC0465137,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0465137&state=NC&source=Ground%20water&population=8202&sys_num=0,NEW HANOVER,WILMINGTON,NC,8202,Ground water
9943,KS2018305,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2018305&state=KS&source=Ground%20water&population=380&sys_num=0,SMITH,KENSINGTON,KS,380,Ground water
31900,PA4140081,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA4140081&state=PA&source=Ground%20water&population=1600&sys_num=0,CENTRE,NOT REPORTED,PA,1600,Ground water
3596,AZ0410414,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0410414&state=AZ&source=Ground%20water&population=416&sys_num=0,PIMA,SAHUARITA,AZ,416,Ground water
