,wid,links,county,city,state,population,watertype
41656,TX1010418,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1010418&state=TX&source=Surface%20water%20purchased&population=16911&sys_num=0,HARRIS,NOT REPORTED,TX,16911,Surface water purchased
1823,WA5381851,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5381851&state=WA&source=Ground%20water&population=135&sys_num=0,YAKIMA,NOT REPORTED,WA,135,Ground water
7916,ND4200404,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ND4200404&state=ND&source=Ground%20water&population=98&sys_num=0,SHERIDAN,GOODRICH,ND,98,Ground water
23789,FL3641550,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3641550&state=FL&source=Ground%20water&population=2700&sys_num=0,VOLUSIA,LAKE HELEN,FL,2700,Ground water
40959,TX0180013,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0180013&state=TX&source=Ground%20water&population=486&sys_num=0,BOSQUE,NOT REPORTED,TX,486,Ground water
44474,NJ0803001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ0803001&state=NJ&source=Surface%20water%20purchased&population=9900&sys_num=0,GLOUCESTER,EAST GREENWICH TWP.-0803,NJ,9900,Surface water purchased
36349,MI0001210,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0001210&state=MI&source=Ground%20water&population=997&sys_num=0,IRON,CASPIAN,MI,997,Ground water
34846,NY5730110,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5730110&state=NY&source=Surface%20water%20purchased&population=80&sys_num=0,WASHINGTON,FORT EDWARD (T),NY,80,Surface water purchased
15071,AR0000136,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000136&state=AR&source=Surface%20water&population=1603&sys_num=0,CRAWFORD,NOT REPORTED,AR,1603,Surface water
6504,CO0125155,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0125155&state=CO&source=Ground%20water&population=241&sys_num=0,GRAND,NOT REPORTED,CO,241,Ground water
46740,VT0020775,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0020775&state=VT&source=Surface%20water%20purchased&population=63&sys_num=0,BENNINGTON,BENNINGTON,VT,63,Surface water purchased
8493,SD4600875,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4600875&state=SD&source=Ground%20water&population=87&sys_num=0,LAWRENCE,SPEARFISH,SD,87,Ground water
34551,NY2402360,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY2402360&state=NY&source=Surface%20water&population=310&sys_num=0,LEWIS,CONSTABLEVILLE (V),NY,310,Surface water
41027,TX1070020,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1070020&state=TX&source=Ground%20water&population=991&sys_num=0,HENDERSON,NOT REPORTED,TX,991,Ground water
5042,ID3140085,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID3140085&state=ID&source=Ground%20water&population=200&sys_num=0,CANYON,NOT REPORTED,ID,200,Ground water
3683,AZ0404029,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0404029&state=AZ&source=Ground%20water&population=35&sys_num=0,GILA,JAKES CORNER,AZ,35,Ground water
35348,NY1600008,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1600008&state=NY&source=Ground%20water&population=13232&sys_num=0,FRANKLIN,MALONE (V),NY,13232,Ground water
28768,NC3041048,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC3041048&state=NC&source=Ground%20water&population=213&sys_num=0,GUILFORD,SUMMERFIELD,NC,213,Ground water
5256,ID6150019,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID6150019&state=ID&source=Ground%20water&population=90&sys_num=0,CARIBOU,NOT REPORTED,ID,90,Ground water
8769,NE3102303,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3102303&state=NE&source=Ground%20water&population=259&sys_num=0,BUTLER,DWIGHT,NE,259,Ground water
38293,PR0002662,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PR0002662&state=PR&source=Surface%20water&population=37453&sys_num=0,HATILLO MUNICIPIO,HATILLO<br>HATILLO CAMUY</br>,PR,37453,Surface water
9139,NE3103106,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3103106&state=NE&source=Ground%20water&population=2820&sys_num=0,CHERRY,VALENTINE,NE,2820,Ground water
9062,NE3115304,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3115304&state=NE&source=Ground%20water&population=81&sys_num=0,SARPY,GRETNA,NE,81,Ground water
43867,CT0150011,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT0150011&state=CT&source=Surface%20water&population=351731&sys_num=0,FAIRFIELD,BEACON FALLS<br>BRIDGEPORT<br>DARIEN<br>EASTON<br>FAIRFIELD<br>GREENWICH<br>MONROE<br>NEW CANAAN<br>NEWTOWN<br>NORWALK<br>REDDING<br>RIDGEFIELD<br>SEYMOUR<br>SHELTON<br>STAMFORD<br>STRATFORD<br>TRUMBULL<br>WESTON<br>WESTPORT<br>WILTON</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br>,CT,351731,Surface water
23619,FL1570042,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL1570042&state=FL&source=Ground%20water&population=7844&sys_num=0,SANTA ROSA,MILTON,FL,7844,Ground water
1401,WA5366146,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5366146&state=WA&source=Ground%20water&population=162&sys_num=0,MASON,NOT REPORTED,WA,162,Ground water
27586,NC0326127,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0326127&state=NC&source=Ground%20water&population=15665&sys_num=0,CUMBERLAND,FAYETTEVILLE,NC,15665,Ground water
23885,FL2454138,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL2454138&state=FL&source=Ground%20water&population=116&sys_num=0,NASSAU,HILLIARD,FL,116,Ground water
18597,IL0450300,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0450300&state=IL&source=Ground%20water&population=9077&sys_num=0,EDGAR,PARIS,IL,9077,Ground water
27436,NC0392344,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0392344&state=NC&source=Ground%20water&population=98&sys_num=0,WAKE,RALEIGH,NC,98,Ground water
3903,AZ0407670,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0407670&state=AZ&source=Ground%20water&population=175&sys_num=0,MARICOPA,SAUGARO ACRES/SURPRI,AZ,175,Ground water
18993,IL1835050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1835050&state=IL&source=Ground%20water%20purchased&population=171&sys_num=0,VERMILION,RIDGE FARM,IL,171,Ground water purchased
28392,NC0118025,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0118025&state=NC&source=Surface%20water%20purchased&population=4878&sys_num=0,CATAWBA,LONGVIEW,NC,4878,Surface water purchased
12003,MN1420010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1420010&state=MN&source=Ground%20water&population=2154&sys_num=0,LYON,TRACY,MN,2154,Ground water
32997,NY5903728,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5903728&state=NY&source=Ground%20water&population=27&sys_num=0,WESTCHESTER,CORTLANDT (T),NY,27,Ground water
15172,AR0000835,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000835&state=AR&source=Surface%20water%20purchased&population=2755&sys_num=0,STONE,NOT REPORTED,AR,2755,Surface water purchased
40557,TX0200278,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0200278&state=TX&source=Ground%20water&population=111&sys_num=0,BRAZORIA,NOT REPORTED,TX,111,Ground water
41046,TX1860001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1860001&state=TX&source=Ground%20water&population=8283&sys_num=0,PECOS,NOT REPORTED,TX,8283,Ground water
16755,WI6090459,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI6090459&state=WI&source=Ground%20water&population=126&sys_num=0,CHIPPEWA,CHIPPEWA FALLS,WI,126,Ground water
40836,TX0130001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0130001&state=TX&source=Surface%20water&population=14724&sys_num=0,BEE,NOT REPORTED,TX,14724,Surface water
44259,CT0861251,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT0861251&state=CT&source=Ground%20water&population=270&sys_num=0,NEW LONDON,MONTVILLE,CT,270,Ground water
22776,MS0700022,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0700022&state=MS&source=Ground%20water&population=313&sys_num=0,TIPPAH,NOT REPORTED,MS,313,Ground water
5308,ID4010253,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID4010253&state=ID&source=Ground%20water&population=25&sys_num=0,ADA,NOT REPORTED,ID,25,Ground water
23823,FL4060290,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL4060290&state=FL&source=Ground%20water&population=65000&sys_num=0,BROWARD,CORAL SPRINGS,FL,65000,Ground water
277,WA5396889,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5396889&state=WA&source=Ground%20water&population=45&sys_num=0,ISLAND,NOT REPORTED,WA,45,Ground water
26791,GA2990019,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA2990019&state=GA&source=Ground%20water&population=1254&sys_num=0,WARE,WAYCROSS,GA,1254,Ground water
27138,SC4220002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC4220002&state=SC&source=Surface%20water%20purchased&population=27383&sys_num=0,SPARTANBURG,INMAN,SC,27383,Surface water purchased
824,WA5333677,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5333677&state=WA&source=Ground%20water&population=678&sys_num=0,THURSTON,NOT REPORTED,WA,678,Ground water
28006,NC0392100,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0392100&state=NC&source=Ground%20water&population=87&sys_num=0,WAKE,ZEBULON,NC,87,Ground water
43645,MA4239055,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4239055&state=MA&source=Ground%20water&population=5189&sys_num=0,PLYMOUTH,PLYMOUTH,MA,5189,Ground water
13046,IA3080016,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA3080016&state=IA&source=Ground%20water&population=371&sys_num=0,DICKINSON,TERRIL,IA,371,Ground water
7244,NM3530414,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3530414&state=NM&source=Ground%20water&population=172&sys_num=0,LINCOLN,ALTO,NM,172,Ground water
9052,NE3114706,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3114706&state=NE&source=Ground%20water%20purchased&population=172&sys_num=0,RICHARDSON,RULO,NE,172,Ground water purchased
16614,WI6620270,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI6620270&state=WI&source=Ground%20water&population=635&sys_num=0,TREMPEALEAU,ELEVA,WI,635,Ground water
10232,OK2005510,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2005510&state=OK&source=Ground%20water&population=3926&sys_num=0,OKLAHOMA,NOT REPORTED,OK,3926,Ground water
35882,ME0092040,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ME0092040&state=ME&source=Ground%20water&population=85&sys_num=0,KNOX,FRIENDSHIP,ME,85,Ground water
43961,CT0960071,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT0960071&state=CT&source=Ground%20water&population=736&sys_num=0,LITCHFIELD,BROOKFIELD<br>NEW MILFORD</br>,CT,736,Ground water
16887,WI4150064,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI4150064&state=WI&source=Ground%20water&population=122&sys_num=0,DOOR,MAPLEWOOD,WI,122,Ground water
37464,MI0006920,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0006920&state=MI&source=Ground%20water&population=575&sys_num=0,GOGEBIC,WATERSMEET,MI,575,Ground water
20205,OH8500412,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH8500412&state=OH&source=Ground%20water&population=2000&sys_num=0,WAYNE,NOT REPORTED,OH,2000,Ground water
24965,FL6511423,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6511423&state=FL&source=Ground%20water&population=2850&sys_num=0,PASCO,NEW PORT RICHEY,FL,2850,Ground water
17280,WI2460145,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI2460145&state=WI&source=Ground%20water&population=130&sys_num=0,OZAUKEE,THIENSVILLE,WI,130,Ground water
31279,PA4070013,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA4070013&state=PA&source=Ground%20water&population=250&sys_num=0,BLAIR,NOT REPORTED,PA,250,Ground water
34666,NY2202336,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY2202336&state=NY&source=Ground%20water&population=420&sys_num=0,JEFFERSON,DEFERIET (V),NY,420,Ground water
27711,NC0145167,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0145167&state=NC&source=Surface%20water%20purchased&population=288&sys_num=0,HENDERSON,FLAT ROCK,NC,288,Surface water purchased
23923,FL3350319,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3350319&state=FL&source=Ground%20water&population=340&sys_num=0,LAKE,FRUITLAND PARK,FL,340,Ground water
25646,GA0170000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0170000&state=GA&source=Ground%20water&population=12935&sys_num=0,BEN HILL,FITZGERALD,GA,12935,Ground water
34213,NY5001205,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5001205&state=NY&source=Ground%20water&population=970&sys_num=0,STEUBEN,AVOCA (V),NY,970,Ground water
3152,NV0000009,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NV0000009&state=NV&source=Ground%20water&population=1024&sys_num=0,NYE,BEATTY,NV,1024,Ground water
9687,KS2011302,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2011302&state=KS&source=Ground%20water&population=632&sys_num=0,MCPHERSON,MARQUETTE,KS,632,Ground water
35838,ME0090380,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ME0090380&state=ME&source=Ground%20water&population=730&sys_num=0,YORK,CORNISH,ME,730,Ground water
14994,AR0000808,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000808&state=AR&source=Ground%20water&population=25&sys_num=0,CARROLL,NOT REPORTED,AR,25,Ground water
22998,MS0310024,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0310024&state=MS&source=Ground%20water&population=1887&sys_num=0,JASPER,NOT REPORTED,MS,1887,Ground water
48136,MD1021498,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD1021498&state=MD&source=Ground%20water&population=26&sys_num=0,ANNE ARUNDEL,NOT REPORTED,MD,26,Ground water
27648,NC0150163,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0150163&state=NC&source=Ground%20water&population=89&sys_num=0,JACKSON,CASHIERS,NC,89,Ground water
31117,PA5030004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA5030004&state=PA&source=Ground%20water&population=950&sys_num=0,ARMSTRONG,NOT REPORTED,PA,950,Ground water
43783,MA4318107,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4318107&state=MA&source=Ground%20water&population=48&sys_num=0,BARNSTABLE,WELLFLEET,MA,48,Ground water
35032,NY2902827,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY2902827&state=NY&source=Ground%20water&population=56000&sys_num=0,NASSAU,HEMPSTEAD (V),NY,56000,Ground water
45991,NH0512230,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0512230&state=NH&source=Ground%20water&population=125&sys_num=0,CARROLL,CONWAY,NH,125,Ground water
12868,IA5064055,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA5064055&state=IA&source=Ground%20water&population=1680&sys_num=0,JASPER,PRAIRIE CITY,IA,1680,Ground water
12979,IA0140701,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA0140701&state=IA&source=Surface%20water%20purchased&population=1840&sys_num=0,ADAIR,GREENFIELD,IA,1840,Surface water purchased
31051,PA6420012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA6420012&state=PA&source=Ground%20water&population=56&sys_num=0,MCKEAN,NOT REPORTED,PA,56,Ground water
34644,NY0200317,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0200317&state=NY&source=Ground%20water&population=1800&sys_num=0,ALLEGANY,CUBA (V),NY,1800,Ground water
4821,ID5160017,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID5160017&state=ID&source=Ground%20water&population=70&sys_num=0,CASSIA,NOT REPORTED,ID,70,Ground water
4452,UTAH15012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH15012&state=UT&source=Ground%20water&population=105&sys_num=0,MORGAN,NOT REPORTED,UT,105,Ground water
40106,CA3600158,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA3600158&state=CA&source=Ground%20water&population=475&sys_num=0,SAN BERNARDINO,NOT REPORTED,CA,475,Ground water
5884,MT0004408,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0004408&state=MT&source=Ground%20water&population=150&sys_num=0,YELLOWSTONE,BILLINGS,MT,150,Ground water
17300,WI1130265,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI1130265&state=WI&source=Ground%20water&population=12097&sys_num=0,DANE,WAUNAKEE,WI,12097,Ground water
40148,CA0610003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA0610003&state=CA&source=Ground%20water&population=1323&sys_num=0,COLUSA,NOT REPORTED,CA,1323,Ground water
27965,NC0392131,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0392131&state=NC&source=Ground%20water&population=28&sys_num=0,WAKE,RALEIGH,NC,28,Ground water
28146,NC0392137,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0392137&state=NC&source=Ground%20water&population=48&sys_num=0,WAKE,RALEIGH,NC,48,Ground water
44661,NJ1427005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ1427005&state=NJ&source=Ground%20water&population=6800&sys_num=0,MORRIS,MOUNT OLIVE TWP.-1427,NJ,6800,Ground water
27156,SC3750026,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC3750026&state=SC&source=Ground%20water&population=115&sys_num=0,OCONEE,SALEM,SC,115,Ground water
19021,IL2034940,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL2034940&state=IL&source=Ground%20water&population=1140&sys_num=0,WOODFORD,WASHBURN,IL,1140,Ground water
23209,AL0000909,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000909&state=AL&source=Ground%20water&population=497&sys_num=0,MARENGO,FAUNSDALE,AL,497,Ground water
10710,OK3001806,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3001806&state=OK&source=Surface%20water%20purchased&population=162&sys_num=0,CRAIG,NOT REPORTED,OK,162,Surface water purchased
40818,TX2200002,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX2200002&state=TX&source=Surface%20water&population=14745&sys_num=0,TARRANT,NOT REPORTED,TX,14745,Surface water
7674,NM3519125,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NM3519125&state=NM&source=Ground%20water&population=126&sys_num=0,SAN MIGUEL,SAN JOSE,NM,126,Ground water
45468,MA4244000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4244000&state=MA&source=Surface%20water%20purchased&population=33375&sys_num=0,NORFOLK,RANDOLPH,MA,33375,Surface water purchased
5162,ID3140108,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID3140108&state=ID&source=Ground%20water&population=130&sys_num=0,CANYON,NOT REPORTED,ID,130,Ground water
11730,MN1690035,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MN1690035&state=MN&source=Ground%20water&population=2869&sys_num=0,ST. LOUIS,MOUNTAIN IRON,MN,2869,Ground water
41406,TX2050005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX2050005&state=TX&source=Surface%20water%20purchased&population=19186&sys_num=0,SAN PATRICIO,NOT REPORTED,TX,19186,Surface water purchased
39555,CA4200556,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA4200556&state=CA&source=Ground%20water&population=150&sys_num=0,SANTA BARBARA,NOT REPORTED,CA,150,Ground water
32329,PA6200066,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA6200066&state=PA&source=Ground%20water&population=140&sys_num=0,CRAWFORD,NOT REPORTED,PA,140,Ground water
13242,MO5010032,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO5010032&state=MO&source=Ground%20water&population=1472&sys_num=0,GREENE,ASH GROVE,MO,1472,Ground water
13091,IA7048332,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA7048332&state=IA&source=Ground%20water&population=89&sys_num=0,MUSCATINE,MUSCATINE,IA,89,Ground water
44787,NJ1436004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NJ1436004&state=NJ&source=Ground%20water&population=1600&sys_num=0,MORRIS,ROXBURY TWP.-1436,NJ,1600,Ground water
10448,OK2007004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK2007004&state=OK&source=Ground%20water&population=277&sys_num=0,TEXAS,NOT REPORTED,OK,277,Ground water
35622,NY5801233,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5801233&state=NY&source=Surface%20water&population=10462&sys_num=0,WAYNE,ONTARIO (T),NY,10462,Surface water
46041,NH2373010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH2373010&state=NH&source=Ground%20water&population=143&sys_num=0,CARROLL,TUFTONBORO,NH,143,Ground water
14704,AR0000336,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000336&state=AR&source=Surface%20water&population=275&sys_num=0,LOGAN,NOT REPORTED,AR,275,Surface water
25392,GA1470055,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1470055&state=GA&source=Ground%20water&population=78&sys_num=0,HART,NOT REPORTED,GA,78,Ground water
37883,AK2340492,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AK2340492&state=AK&source=Surface%20water&population=590&sys_num=0,NOME CENSUS AREA,STEBBINS,AK,590,Surface water
10709,OK3005801,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3005801&state=OK&source=Ground%20water%20purchased&population=433&sys_num=0,OTTAWA,NOT REPORTED,OK,433,Ground water purchased
27178,SC3010001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC3010001&state=SC&source=Surface%20water&population=13825&sys_num=0,LAURENS,LAURENS,SC,13825,Surface water
39332,CA1100404,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1100404&state=CA&source=Ground%20water&population=249&sys_num=0,GLENN,NOT REPORTED,CA,249,Ground water
24768,FL6422679,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6422679&state=FL&source=Ground%20water&population=1826&sys_num=0,MARION,DUNNELLON,FL,1826,Ground water
26749,GA0290092,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0290092&state=GA&source=Ground%20water&population=195&sys_num=0,BRYAN,NOT REPORTED,GA,195,Ground water
9592,KS2005701,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2005701&state=KS&source=Ground%20water&population=130&sys_num=0,FORD,FORT DODGE,KS,130,Ground water
39317,CA5400767,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA5400767&state=CA&source=Ground%20water&population=50&sys_num=0,TULARE,NOT REPORTED,CA,50,Ground water
20490,OH4601312,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH4601312&state=OH&source=Ground%20water&population=40&sys_num=0,LOGAN,NOT REPORTED,OH,40,Ground water
13767,MO4010372,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO4010372&state=MO&source=Ground%20water%20purchased&population=239&sys_num=0,PEMISCOT,HOLLAND,MO,239,Ground water purchased
